age_d,age_h,T,H_a,psi_x,Cpm,rho
18 ,21,15.7,72.6,-3.943313953,0.053169734,255.1302031
18 ,22,14.6,80.8,-3.943313953,0.053169734,254.8689853
18 ,23,13.3,88.6,-3.943313953,0.053169734,254.6077675
18 ,24,13.3,91.8,-3.943313953,0.053169734,254.3465498
19 ,1,12.2,92.8,-3.943313953,0.053169734,254.085332
19 ,2,11,94.7,-3.943313953,0.053169734,253.8241142
19 ,3,10,96,-3.943313953,0.053169734,253.5628964
19 ,4,8.9,96.5,-3.943313953,0.053169734,253.3016787
19 ,5,8,96.9,-3.943313953,0.053169734,253.0404609
19 ,6,7.2,97.3,-3.943313953,0.053169734,252.7792431
19 ,7,8.9,97.7,-3.943313953,0.053169734,252.5180254
19 ,8,12.8,91,-3.943313953,0.053169734,252.2568076
19 ,9,17,71.5,-6.02921,0.177021793,251.9955898
19 ,10,19.4,58.6,-7.972955678,0.292433538,251.734372
19 ,11,21.4,47.1,-9.642087932,0.39153985,251.4731543
19 ,12,21,48.3,-10.92285816,0.467586799,251.2119365
19 ,13,21.2,50.8,-11.72798398,0.515391909,250.9507187
19 ,14,23,43.5,-12.0025974,0.531697342,250.6895009
19 ,15,24.2,45.1,-11.72798398,0.515391909,250.4282832
19 ,16,23.8,48.2,-10.92285816,0.467586799,250.1670654
19 ,17,23.6,49.2,-9.642087932,0.39153985,249.9058476
19 ,18,23.2,51.7,-7.972955678,0.292433538,249.6446299
19 ,19,22.4,58.2,-6.02921,0.177021793,249.3834121
19 ,20,20.9,57.6,-3.943313953,0.053169734,249.1221943
19 ,21,18.2,66.7,-3.943313953,0.053169734,248.8609765
19 ,22,15.9,80,-3.943313953,0.053169734,248.5997588
19 ,23,14.2,86.9,-3.943313953,0.053169734,248.338541
19 ,24,13.1,90.5,-3.943313953,0.053169734,248.0773232
20 ,1,12.2,92.9,-3.943313953,0.053169734,247.8161055
20 ,2,11.8,93.7,-3.943313953,0.053169734,247.5548877
20 ,3,10.8,94.6,-3.943313953,0.053169734,247.2936699
20 ,4,10.1,95.9,-3.943313953,0.053169734,247.0324521
20 ,5,9.5,96.5,-3.943313953,0.053169734,246.7712344
20 ,6,9.1,96.9,-3.943313953,0.053169734,246.5100166
20 ,7,10.2,96.3,-3.943313953,0.053169734,246.2487988
20 ,8,15.1,81.3,-3.943313953,0.053169734,245.987581
20 ,9,19.2,62.6,-6.02921,0.177021793,245.7263633
20 ,10,21.3,51,-7.972955678,0.292433538,245.4651455
20 ,11,22.2,48.3,-9.642087932,0.39153985,245.2039277
20 ,12,22.9,46.8,-10.92285816,0.467586799,244.94271
20 ,13,24,44.3,-11.72798398,0.515391909,244.6814922
20 ,14,25,43.6,-12.0025974,0.531697342,244.4202744
20 ,15,24.4,45.8,-11.72798398,0.515391909,244.1590566
20 ,16,23.7,51,-10.92285816,0.467586799,243.8978389
20 ,17,23.4,51.5,-9.642087932,0.39153985,243.6366211
20 ,18,22.8,51.5,-7.972955678,0.292433538,243.3754033
20 ,19,21,61,-6.02921,0.177021793,243.1141856
20 ,20,19.3,70.5,-3.943313953,0.053169734,242.8529678
20 ,21,18,75.9,-3.943313953,0.053169734,242.59175
20 ,22,17.3,81.5,-3.943313953,0.053169734,242.3305322
20 ,23,17.1,82.4,-3.943313953,0.053169734,242.0693145
20 ,24,16.9,85.1,-3.943313953,0.053169734,241.8080967
21 ,1,16.6,84.2,-3.943313953,0.053169734,241.5468789
21 ,2,16.5,82.5,-3.943313953,0.053169734,241.2856612
21 ,3,16.5,82.9,-3.943313953,0.053169734,241.0244434
21 ,4,16.2,84.1,-3.943313953,0.053169734,240.7632256
21 ,5,16,82.1,-3.943313953,0.053169734,240.5020078
21 ,6,15.9,83.2,-3.943313953,0.053169734,240.2407901
21 ,7,16.1,81.7,-3.943313953,0.053169734,239.9795723
21 ,8,16.8,80.8,-3.943313953,0.053169734,239.7183545
21 ,9,17.7,78.8,-6.02921,0.177021793,239.4571367
21 ,10,19.1,73.3,-7.972955678,0.292433538,239.195919
21 ,11,19.5,66.9,-9.642087932,0.39153985,238.9347012
21 ,12,19.7,66.3,-10.92285816,0.467586799,238.6734834
21 ,13,19.4,68.1,-11.72798398,0.515391909,238.4122657
21 ,14,19.8,66.6,-12.0025974,0.531697342,238.1510479
21 ,15,20.5,63.7,-11.72798398,0.515391909,237.8898301
21 ,16,19.8,69.2,-10.92285816,0.467586799,237.6286123
21 ,17,18.3,83.3,-9.642087932,0.39153985,237.3673946
21 ,18,18,81,-7.972955678,0.292433538,237.1061768
21 ,19,17.6,81.1,-6.02921,0.177021793,236.844959
21 ,20,17,83.9,-3.943313953,0.053169734,236.5837413
21 ,21,16.4,89.6,-3.943313953,0.053169734,236.3225235
21 ,22,16.2,92.7,-3.943313953,0.053169734,236.0613057
21 ,23,15.9,94.2,-3.943313953,0.053169734,235.8000879
21 ,24,15.9,96,-3.943313953,0.053169734,235.5388702
22 ,1,16.1,96.7,-3.943313953,0.053169734,235.2776524
22 ,2,15.9,96.9,-3.943313953,0.053169734,235.0164346
22 ,3,15.9,97.4,-3.943313953,0.053169734,234.7552169
22 ,4,16,97.5,-3.943313953,0.053169734,234.4939991
22 ,5,15.4,97.2,-3.943313953,0.053169734,234.2327813
22 ,6,14.2,97.4,-3.943313953,0.053169734,233.9715635
22 ,7,14.5,97.8,-3.943313953,0.053169734,233.7103458
22 ,8,16.3,94.4,-3.943313953,0.053169734,233.449128
22 ,9,18.8,85,-6.02921,0.177021793,233.1879102
22 ,10,20.7,74.4,-7.972955678,0.292433538,232.9266924
22 ,11,22,64.8,-9.642087932,0.39153985,232.6654747
22 ,12,23.1,63.5,-10.92285816,0.467586799,232.4042569
22 ,13,23.6,60.3,-11.72798398,0.515391909,232.1430391
22 ,14,23.8,56.2,-12.0025974,0.531697342,231.8818214
22 ,15,23.7,56,-11.72798398,0.515391909,231.6206036
22 ,16,23,65.6,-10.92285816,0.467586799,231.3593858
22 ,17,22.1,71.5,-9.642087932,0.39153985,231.098168
22 ,18,21.4,72.5,-7.972955678,0.292433538,230.8369503
22 ,19,21.3,73.2,-6.02921,0.177021793,230.5757325
22 ,20,20.4,74.8,-3.943313953,0.053169734,230.3145147
22 ,21,18.3,83.8,-3.943313953,0.053169734,230.053297
22 ,22,17.3,89.7,-3.943313953,0.053169734,229.7920792
22 ,23,17.7,90,-3.943313953,0.053169734,229.5308614
22 ,24,17.8,88,-3.943313953,0.053169734,229.2696436
23 ,1,17.6,87.7,-3.943313953,0.053169734,229.0084259
23 ,2,17.6,89.3,-3.943313953,0.053169734,228.7472081
23 ,3,17.4,89.5,-3.943313953,0.053169734,228.4859903
23 ,4,17.2,90.3,-3.943313953,0.053169734,228.2247726
23 ,5,16.7,92.7,-3.943313953,0.053169734,227.9635548
23 ,6,16.9,93.1,-3.943313953,0.053169734,227.702337
23 ,7,17.6,89.6,-3.943313953,0.053169734,227.4411192
23 ,8,18.7,84.5,-3.943313953,0.053169734,227.1799015
23 ,9,19.9,76.1,-6.02921,0.177021793,226.9186837
23 ,10,20.1,77.6,-7.972955678,0.292433538,226.6574659
23 ,11,18.5,91,-9.642087932,0.39153985,226.3962481
23 ,12,19.1,92.4,-10.92285816,0.467586799,226.1350304
23 ,13,20.7,87.8,-11.72798398,0.515391909,225.8738126
23 ,14,20,89.6,-12.0025974,0.531697342,225.6125948
23 ,15,19,93.5,-11.72798398,0.515391909,225.3513771
23 ,16,19.4,93.3,-10.92285816,0.467586799,225.0901593
23 ,17,19.8,91.6,-9.642087932,0.39153985,224.8289415
23 ,18,19.8,91.3,-7.972955678,0.292433538,224.5677237
23 ,19,18.9,96.1,-6.02921,0.177021793,224.306506
23 ,20,18.9,96.4,-3.943313953,0.053169734,224.0452882
23 ,21,18.5,97,-3.943313953,0.053169734,223.7840704
23 ,22,18.3,97.1,-3.943313953,0.053169734,223.5228527
23 ,23,17.9,96.6,-3.943313953,0.053169734,223.2616349
23 ,24,17.5,93.5,-3.943313953,0.053169734,223.0004171
24 ,1,17.4,94.4,-3.943313953,0.053169734,222.7391993
24 ,2,17.2,94.9,-3.943313953,0.053169734,222.4779816
24 ,3,16.9,95.4,-3.943313953,0.053169734,222.2167638
24 ,4,16.7,95.6,-3.943313953,0.053169734,221.955546
24 ,5,16.5,96.6,-3.943313953,0.053169734,221.6943283
24 ,6,16.6,96.4,-3.943313953,0.053169734,221.4331105
24 ,7,16.4,97.7,-3.943313953,0.053169734,221.1718927
24 ,8,16.5,98.1,-3.943313953,0.053169734,220.9106749
24 ,9,16.7,97.9,-6.02921,0.177021793,220.6494572
24 ,10,16.8,97.6,-7.972955678,0.292433538,220.3882394
24 ,11,16.9,98,-9.642087932,0.39153985,220.1270216
24 ,12,17,97,-10.92285816,0.467586799,219.8658038
24 ,13,16.5,96.3,-11.72798398,0.515391909,219.6045861
24 ,14,17,93.2,-12.0025974,0.531697342,219.3433683
24 ,15,16.8,93.1,-11.72798398,0.515391909,219.0821505
24 ,16,16.5,93.4,-10.92285816,0.467586799,218.8209328
24 ,17,16.4,92.2,-9.642087932,0.39153985,218.559715
24 ,18,16.3,88.8,-7.972955678,0.292433538,218.2984972
24 ,19,16.2,88.2,-6.02921,0.177021793,218.0372794
24 ,20,15.8,88.4,-3.943313953,0.053169734,217.7760617
24 ,21,15.6,88.7,-3.943313953,0.053169734,217.5148439
24 ,22,15.3,90.2,-3.943313953,0.053169734,217.2536261
24 ,23,14.6,94.4,-3.943313953,0.053169734,216.9924084
24 ,24,14.6,95.2,-3.943313953,0.053169734,216.7311906
25 ,1,14.6,96.9,-3.943313953,0.053169734,216.4699728
25 ,2,14.3,98,-3.943313953,0.053169734,216.208755
25 ,3,14,98,-3.943313953,0.053169734,215.9475373
25 ,4,13.9,98,-3.943313953,0.053169734,215.6863195
25 ,5,13.9,98,-3.943313953,0.053169734,215.4251017
25 ,6,13.9,98.2,-3.943313953,0.053169734,215.163884
25 ,7,14.2,98,-3.943313953,0.053169734,214.9026662
25 ,8,15,95,-3.943313953,0.053169734,214.6414484
25 ,9,16.1,86.9,-6.02921,0.177021793,214.3802306
25 ,10,17.7,76.2,-7.972955678,0.292433538,214.1190129
25 ,11,17.8,75.4,-9.642087932,0.39153985,213.8577951
25 ,12,18.3,75.3,-10.92285816,0.467586799,213.5965773
25 ,13,19.3,76.4,-11.72798398,0.515391909,213.3353595
25 ,14,20,75.9,-12.0025974,0.531697342,213.0741418
25 ,15,19.7,73.3,-11.72798398,0.515391909,212.812924
25 ,16,19.8,70.3,-10.92285816,0.467586799,212.5517062
25 ,17,19.8,71.3,-9.642087932,0.39153985,212.2904885
25 ,18,19.5,69.3,-7.972955678,0.292433538,212.0292707
25 ,19,18.5,72.7,-6.02921,0.177021793,211.7680529
25 ,20,17.5,78.3,-3.943313953,0.053169734,211.5068351
25 ,21,16.5,86.8,-3.943313953,0.053169734,211.2456174
25 ,22,16.1,87.5,-3.943313953,0.053169734,210.9843996
25 ,23,16.3,86.3,-3.943313953,0.053169734,210.7231818
25 ,24,16.5,85.1,-3.943313953,0.053169734,210.4619641
26 ,1,16.4,86,-3.943313953,0.053169734,210.2007463
26 ,2,16.3,87.5,-3.943313953,0.053169734,209.9395285
26 ,3,15.8,89.8,-3.943313953,0.053169734,209.6783107
26 ,4,15.2,92.2,-3.943313953,0.053169734,209.417093
26 ,5,14.3,94.7,-3.943313953,0.053169734,209.1558752
26 ,6,12.9,95.7,-3.943313953,0.053169734,208.8946574
26 ,7,12.8,97.4,-3.943313953,0.053169734,208.6334396
26 ,8,16.7,88.9,-3.943313953,0.053169734,208.3722219
26 ,9,18.3,80.6,-6.02921,0.177021793,208.1110041
26 ,10,19.4,75.3,-7.972955678,0.292433538,207.8497863
26 ,11,20,72,-9.642087932,0.39153985,207.5885686
26 ,12,20.6,70.6,-10.92285816,0.467586799,207.3273508
26 ,13,20.7,72.5,-11.72798398,0.515391909,207.066133
26 ,14,21,72.1,-12.0025974,0.531697342,206.8049152
26 ,15,21.1,74.7,-11.72798398,0.515391909,206.5436975
26 ,16,21,77,-10.92285816,0.467586799,206.2824797
26 ,17,21.4,74.5,-9.642087932,0.39153985,206.0212619
26 ,18,20.9,77.7,-7.972955678,0.292433538,205.7600442
26 ,19,19.6,83.3,-6.02921,0.177021793,205.4988264
26 ,20,19,85,-3.943313953,0.053169734,205.2376086
26 ,21,18.3,87.6,-3.943313953,0.053169734,204.9763908
26 ,22,18,90,-3.943313953,0.053169734,204.7151731
26 ,23,18,93.4,-3.943313953,0.053169734,204.4539553
26 ,24,17.3,95.6,-3.943313953,0.053169734,204.1927375
27 ,1,17.3,90,-3.943313953,0.053169734,203.9315198
27 ,2,17.1,82,-3.943313953,0.053169734,203.670302
27 ,3,16.5,87.4,-3.943313953,0.053169734,203.4090842
27 ,4,17,94,-3.943313953,0.053169734,203.1478664
27 ,5,17,91.7,-3.943313953,0.053169734,202.8866487
27 ,6,17,90.2,-3.943313953,0.053169734,202.6254309
27 ,7,17.4,88.8,-3.943313953,0.053169734,202.3642131
27 ,8,17.9,85.9,-3.943313953,0.053169734,202.1029953
27 ,9,18.3,83.4,-6.02921,0.177021793,201.8417776
27 ,10,19.6,78.3,-7.972955678,0.292433538,201.5805598
27 ,11,20.4,74.4,-9.642087932,0.39153985,201.319342
27 ,12,21.4,67.7,-10.92285816,0.467586799,201.0581243
27 ,13,20.7,70.7,-11.72798398,0.515391909,200.7969065
27 ,14,21.4,66.6,-12.0025974,0.531697342,200.5356887
27 ,15,21.6,67.2,-11.72798398,0.515391909,200.2744709
27 ,16,21.3,69.8,-10.92285816,0.467586799,200.0132532
27 ,17,20.4,75.7,-9.642087932,0.39153985,199.7520354
27 ,18,19.8,81,-7.972955678,0.292433538,199.4908176
27 ,19,19.5,85.2,-6.02921,0.177021793,199.2295999
27 ,20,19.4,82.8,-3.943313953,0.053169734,198.9683821
27 ,21,19.2,71.5,-3.943313953,0.053169734,198.7071643
27 ,22,18.7,73,-3.943313953,0.053169734,198.4459465
27 ,23,18.6,73.9,-3.943313953,0.053169734,198.1847288
27 ,24,18,77.8,-3.943313953,0.053169734,197.923511
28 ,1,17.1,87.2,-3.943313953,0.053169734,197.6622932
28 ,2,16.4,93.2,-3.943313953,0.053169734,197.4010755
28 ,3,16.1,95.4,-3.943313953,0.053169734,197.1398577
28 ,4,15.9,95.4,-3.943313953,0.053169734,196.8786399
28 ,5,16.2,95.8,-3.943313953,0.053169734,196.6174221
28 ,6,16.8,92.4,-3.943313953,0.053169734,196.3562044
28 ,7,17.3,91.6,-3.943313953,0.053169734,196.0949866
28 ,8,18.2,89.3,-3.943313953,0.053169734,195.8337688
28 ,9,18.9,85.6,-6.02921,0.177021793,195.572551
28 ,10,20.4,79.2,-7.972955678,0.292433538,195.3113333
28 ,11,21.4,70.9,-9.642087932,0.39153985,195.0501155
28 ,12,22.4,65.6,-10.92285816,0.467586799,194.7888977
28 ,13,22.9,64.2,-11.72798398,0.515391909,194.52768
28 ,14,24.6,56.8,-12.0025974,0.531697342,194.2664622
28 ,15,25.6,51,-11.72798398,0.515391909,194.0052444
28 ,16,25.9,50.3,-10.92285816,0.467586799,193.7440266
28 ,17,25.2,53.6,-9.642087932,0.39153985,193.4828089
28 ,18,25.6,53,-7.972955678,0.292433538,193.2215911
28 ,19,25.3,50.6,-6.02921,0.177021793,192.9603733
28 ,20,23.9,53.1,-3.943313953,0.053169734,192.6991556
28 ,21,22.9,53,-3.943313953,0.053169734,192.4379378
28 ,22,21.7,57.5,-3.943313953,0.053169734,192.17672
28 ,23,20.9,60.8,-3.943313953,0.053169734,191.9155022
28 ,24,20.3,63,-3.943313953,0.053169734,191.6542845
29 ,1,19.2,68.3,-3.943313953,0.053169734,191.3930667
29 ,2,18.6,70.9,-3.943313953,0.053169734,191.1318489
29 ,3,18.7,71.6,-3.943313953,0.053169734,190.8706312
29 ,4,17.8,76.1,-3.943313953,0.053169734,190.6094134
29 ,5,16.8,83.7,-3.943313953,0.053169734,190.3481956
29 ,6,16.9,86.9,-3.943313953,0.053169734,190.0869778
29 ,7,18.3,83.3,-3.943313953,0.053169734,189.8257601
29 ,8,21.2,68.8,-3.943313953,0.053169734,189.5645423
29 ,9,22.4,64.3,-6.02921,0.177021793,189.3033245
29 ,10,23.2,60.7,-7.972955678,0.292433538,189.0421067
29 ,11,22.9,64.8,-9.642087932,0.39153985,188.780889
29 ,12,23.1,65.5,-10.92285816,0.467586799,188.5196712
29 ,13,21.9,74.1,-11.72798398,0.515391909,188.2584534
29 ,14,18.9,90.6,-12.0025974,0.531697342,187.9972357
29 ,15,19.2,91.5,-11.72798398,0.515391909,187.7360179
29 ,16,19.2,88.9,-10.92285816,0.467586799,187.4748001
29 ,17,17.9,90.2,-9.642087932,0.39153985,187.2135823
29 ,18,17.7,90.9,-7.972955678,0.292433538,186.9523646
29 ,19,17.6,90.2,-6.02921,0.177021793,186.6911468
29 ,20,17.4,89.7,-3.943313953,0.053169734,186.429929
29 ,21,16.8,90.6,-3.943313953,0.053169734,186.1687113
29 ,22,16.5,92.3,-3.943313953,0.053169734,185.9074935
29 ,23,16.5,92.8,-3.943313953,0.053169734,185.6462757
29 ,24,16.2,93.2,-3.943313953,0.053169734,185.3850579
30 ,1,16.2,93.4,-3.943313953,0.053169734,185.1238402
30 ,2,15.9,94.2,-3.943313953,0.053169734,184.8626224
30 ,3,15.7,95,-3.943313953,0.053169734,184.6014046
30 ,4,15.5,95.7,-3.943313953,0.053169734,184.3401869
30 ,5,15.5,96.1,-3.943313953,0.053169734,184.0789691
30 ,6,15.5,97.3,-3.943313953,0.053169734,183.8177513
30 ,7,15.6,96.3,-3.943313953,0.053169734,183.5565335
30 ,8,16.2,95.4,-3.943313953,0.053169734,183.2953158
30 ,9,16.8,96.6,-6.02921,0.177021793,183.034098
30 ,10,17.5,95.9,-7.972955678,0.292433538,182.7728802
30 ,11,18.5,92.4,-9.642087932,0.39153985,182.5116624
30 ,12,20,88.7,-10.92285816,0.467586799,182.2504447
30 ,13,21.9,84.8,-11.72798398,0.515391909,181.9892269
30 ,14,23.2,78,-12.0025974,0.531697342,181.7280091
30 ,15,23.6,73.9,-11.72798398,0.515391909,181.4667914
30 ,16,23.4,75.1,-10.92285816,0.467586799,181.2055736
30 ,17,22.8,76.8,-9.642087932,0.39153985,180.9443558
30 ,18,22.5,78.1,-7.972955678,0.292433538,180.683138
30 ,19,22.3,78.5,-6.02921,0.177021793,180.4219203
30 ,20,21.6,79.7,-3.943313953,0.053169734,180.1607025
30 ,21,20.2,84.5,-3.943313953,0.053169734,179.8994847
30 ,22,19.3,90.4,-3.943313953,0.053169734,179.638267
30 ,23,18.8,92.8,-3.943313953,0.053169734,179.3770492
30 ,24,18.4,94.7,-3.943313953,0.053169734,179.1158314
31 ,1,18,96.2,-3.943313953,0.053169734,178.8546136
31 ,2,18,96.9,-3.943313953,0.053169734,178.5933959
31 ,3,17.7,96.1,-3.943313953,0.053169734,178.3321781
31 ,4,17.1,97.6,-3.943313953,0.053169734,178.0709603
31 ,5,17.1,97.4,-3.943313953,0.053169734,177.8097426
31 ,6,16.9,97.4,-3.943313953,0.053169734,177.5485248
31 ,7,17.6,94.2,-3.943313953,0.053169734,177.287307
31 ,8,19.4,83.6,-3.943313953,0.053169734,177.0260892
31 ,9,20.5,76.3,-6.02921,0.177021793,176.7648715
31 ,10,22.8,67.2,-7.972955678,0.292433538,176.5036537
31 ,11,25.1,56.6,-9.642087932,0.39153985,176.2424359
31 ,12,26.6,53.4,-10.92285816,0.467586799,175.9812181
31 ,13,25.5,62.3,-11.72798398,0.515391909,175.7200004
31 ,14,26.1,56.9,-12.0025974,0.531697342,175.4587826
31 ,15,26.4,53.9,-11.72798398,0.515391909,175.1975648
31 ,16,26.5,51.5,-10.92285816,0.467586799,174.9363471
31 ,17,24.7,58.8,-9.642087932,0.39153985,174.6751293
31 ,18,23.3,63.7,-7.972955678,0.292433538,174.4139115
31 ,19,23.7,60.2,-6.02921,0.177021793,174.1526937
31 ,20,22.8,63.6,-3.943313953,0.053169734,173.891476
31 ,21,21.2,71.3,-3.943313953,0.053169734,173.6302582
31 ,22,20.5,76.3,-3.943313953,0.053169734,173.3690404
31 ,23,18.7,85.1,-3.943313953,0.053169734,173.1078227
31 ,24,17.6,90.5,-3.943313953,0.053169734,172.8466049
32 ,1,16.7,92.8,-3.943313953,0.053169734,172.5853871
32 ,2,15.8,95,-3.943313953,0.053169734,172.3241692
32 ,3,15.1,96.2,-3.943313953,0.053169734,172.062952
32 ,4,14.9,97.2,-3.943313953,0.053169734,171.8017367
32 ,5,14.5,97.4,-3.943313953,0.053169734,171.5405249
32 ,6,14,97.8,-3.943313953,0.053169734,171.2793177
32 ,7,15.2,98.2,-3.943313953,0.053169734,171.0181165
32 ,8,17.6,92.7,-3.943313953,0.053169734,170.7569228
32 ,9,21.4,77.7,-6.02921,0.177021793,170.4957378
32 ,10,23.4,66.1,-7.972955678,0.292433538,170.2345629
32 ,11,24.9,58.3,-9.642087932,0.39153985,169.9733994
32 ,12,26.3,52.7,-10.92285816,0.467586799,169.7122487
32 ,13,27.5,50,-11.72798398,0.515391909,169.4511121
32 ,14,27.8,53.5,-12.0025974,0.531697342,169.1899911
32 ,15,27.1,58.3,-11.72798398,0.515391909,168.9288868
32 ,16,25.9,60.8,-10.92285816,0.467586799,168.6678008
32 ,17,24.3,64.4,-9.642087932,0.39153985,168.4067342
32 ,18,23.5,66.8,-7.972955678,0.292433538,168.1456885
32 ,19,23.1,67.8,-6.02921,0.177021793,167.8846651
32 ,20,22.2,70.8,-3.943313953,0.053169734,167.6236652
32 ,21,20.5,82.9,-3.943313953,0.053169734,167.3626903
32 ,22,19.5,87.7,-3.943313953,0.053169734,167.1017416
32 ,23,18.7,89,-3.943313953,0.053169734,166.8408205
32 ,24,17.7,89.9,-3.943313953,0.053169734,166.5799283
33 ,1,17.1,92.1,-3.943313953,0.053169734,166.3190665
33 ,2,17.3,91.5,-3.943313953,0.053169734,166.0582364
33 ,3,17.6,90.5,-3.943313953,0.053169734,165.7974392
33 ,4,17.5,92,-3.943313953,0.053169734,165.5366764
33 ,5,17.6,90.1,-3.943313953,0.053169734,165.2759493
33 ,6,17.5,90.1,-3.943313953,0.053169734,165.0152592
33 ,7,18,87.1,-3.943313953,0.053169734,164.7546076
33 ,8,19,84.6,-3.943313953,0.053169734,164.4939957
33 ,9,20.1,81.2,-6.02921,0.177021793,164.2334248
33 ,10,22.7,67.4,-7.972955678,0.292433538,163.9728964
33 ,11,24.5,57.9,-9.642087932,0.39153985,163.7124118
33 ,12,24.5,55.1,-10.92285816,0.467586799,163.4519724
33 ,13,25.4,48.6,-11.72798398,0.515391909,163.1915794
33 ,14,26.9,43.3,-12.0025974,0.531697342,162.9312342
33 ,15,26.3,52.4,-11.72798398,0.515391909,162.6709383
33 ,16,26.1,52.1,-10.92285816,0.467586799,162.4106928
33 ,17,25.8,53.1,-9.642087932,0.39153985,162.1504992
33 ,18,24.1,56.7,-7.972955678,0.292433538,161.8903589
33 ,19,22.3,66.9,-6.02921,0.177021793,161.6302731
33 ,20,21,73.8,-3.943313953,0.053169734,161.3702433
33 ,21,20.1,79.3,-3.943313953,0.053169734,161.1102707
33 ,22,19.9,81.6,-3.943313953,0.053169734,160.8503567
33 ,23,19.6,83.9,-3.943313953,0.053169734,160.5905026
33 ,24,19.3,87.7,-3.943313953,0.053169734,160.3307099
34 ,1,17.8,92.5,-3.943313953,0.053169734,160.0709799
34 ,2,16.8,94.6,-3.943313953,0.053169734,159.8113138
34 ,3,16.1,96.2,-3.943313953,0.053169734,159.5517131
34 ,4,16,96.7,-3.943313953,0.053169734,159.2921791
34 ,5,15.4,97.1,-3.943313953,0.053169734,159.0327132
34 ,6,15.1,97.7,-3.943313953,0.053169734,158.7733166
34 ,7,15.8,97.9,-3.943313953,0.053169734,158.5139908
34 ,8,18.9,89.1,-3.943313953,0.053169734,158.2547371
34 ,9,21.1,78.8,-6.02921,0.177021793,157.9955568
34 ,10,23,74.2,-7.972955678,0.292433538,157.7364514
34 ,11,24.5,68.3,-9.642087932,0.39153985,157.477422
34 ,12,25.1,59.3,-10.92285816,0.467586799,157.2184701
34 ,13,26.7,53.5,-11.72798398,0.515391909,156.9595971
34 ,14,26.5,55.1,-12.0025974,0.531697342,156.7008043
34 ,15,26.4,53.1,-11.72798398,0.515391909,156.4420929
34 ,16,26.7,51.5,-10.92285816,0.467586799,156.1834645
34 ,17,25.8,54.2,-9.642087932,0.39153985,155.9249203
34 ,18,25.3,59.4,-7.972955678,0.292433538,155.6664616
34 ,19,26.7,54.6,-6.02921,0.177021793,155.4080899
34 ,20,27.6,45.8,-3.943313953,0.053169734,155.1498064
34 ,21,25,54,-3.943313953,0.053169734,154.8916125
34 ,22,23.7,56.4,-3.943313953,0.053169734,154.6335096
34 ,23,22.1,62.8,-3.943313953,0.053169734,154.3754991
34 ,24,22,55.2,-3.943313953,0.053169734,154.1175821
35 ,1,19.5,63.9,-3.943313953,0.053169734,153.8597602
35 ,2,17.7,72.1,-3.943313953,0.053169734,153.6020347
35 ,3,16.8,79.5,-3.943313953,0.053169734,153.3444068
35 ,4,17,80.4,-3.943313953,0.053169734,153.086878
35 ,5,17,84.6,-3.943313953,0.053169734,152.8294496
35 ,6,16.5,93.6,-3.943313953,0.053169734,152.5721229
35 ,7,16.5,95,-3.943313953,0.053169734,152.3148993
35 ,8,15.8,93.7,-3.943313953,0.053169734,152.0577802
35 ,9,15.6,95.2,-6.02921,0.177021793,151.8007669
35 ,10,15.7,94.3,-7.972955678,0.292433538,151.5438607
35 ,11,15.5,91.3,-9.642087932,0.39153985,151.2870629
35 ,12,15.5,91.6,-10.92285816,0.467586799,151.030375
35 ,13,15.2,94.4,-11.72798398,0.515391909,150.7737983
35 ,14,15.1,95.2,-12.0025974,0.531697342,150.5173342
35 ,15,14.8,91,-11.72798398,0.515391909,150.2609839
35 ,16,14.6,87.7,-10.92285816,0.467586799,150.0047488
35 ,17,14.7,90.1,-9.642087932,0.39153985,149.7486303
35 ,18,14.5,88.4,-7.972955678,0.292433538,149.4926297
35 ,19,14.3,88.8,-6.02921,0.177021793,149.2367484
35 ,20,13.8,91.5,-3.943313953,0.053169734,148.9809877
35 ,21,13.3,95.6,-3.943313953,0.053169734,148.7253489
35 ,22,12.9,97.3,-3.943313953,0.053169734,148.4698335
35 ,23,12.5,97.9,-3.943313953,0.053169734,148.2144428
35 ,24,12,98.3,-3.943313953,0.053169734,147.959178
36 ,1,12.1,98.4,-3.943313953,0.053169734,147.7040406
36 ,2,12.2,98.5,-3.943313953,0.053169734,147.4490319
36 ,3,12.3,98.9,-3.943313953,0.053169734,147.1941533
36 ,4,12.3,99.1,-3.943313953,0.053169734,146.939406
36 ,5,12.5,99.3,-3.943313953,0.053169734,146.6847915
36 ,6,12.6,99.4,-3.943313953,0.053169734,146.4303111
36 ,7,12.8,99.5,-3.943313953,0.053169734,146.1759661
36 ,8,13.4,99.4,-3.943313953,0.053169734,145.921758
36 ,9,14.6,97.9,-6.02921,0.177021793,145.6676879
36 ,10,16.6,91.9,-7.972955678,0.292433538,145.4137574
36 ,11,17.9,87.1,-9.642087932,0.39153985,145.1599677
36 ,12,19.8,82.4,-10.92285816,0.467586799,144.9063201
36 ,13,20.4,80.4,-11.72798398,0.515391909,144.6528161
36 ,14,20.7,80.2,-12.0025974,0.531697342,144.399457
36 ,15,20.5,83.5,-11.72798398,0.515391909,144.1462441
36 ,16,20.2,87.2,-10.92285816,0.467586799,143.8931788
36 ,17,19.9,90.3,-9.642087932,0.39153985,143.6402624
36 ,18,19.7,91.3,-7.972955678,0.292433538,143.3874963
36 ,19,19.2,92.7,-6.02921,0.177021793,143.1348817
