uuid,baseScenarioFile,Tmax,Tmin,cca,inputPAR,ENDING_LEAF_NUMBER
00a70f8c-639a-4808-97c3-c6d89362c973,model.options.HGU.spur.110.json,30,15,400,400,12
72b46a52-0750-4b58-9c93-c187f75c14e7,model.options.HGU.spur.110.json,30,15,400,600,3
3b30dbe5-09eb-46d1-ad6e-27f621bc4ca1,model.options.HGU.spur.110.json,30,15,400,600,6
fd508edc-b093-4cf4-95e2-885e42e484dd,model.options.HGU.spur.110.json,30,15,400,600,9
a0b8f85b-a924-4e02-8c1e-55d198136652,model.options.HGU.spur.110.json,30,15,400,600,12
18ba1de0-4591-4b7e-bf21-810a06e38af0,model.options.HGU.spur.110.json,30,15,400,1000,3
13fe628c-a35e-45f8-af0d-e080c818fbd0,model.options.HGU.spur.110.json,30,15,400,1000,6
1ddc4196-4861-44b9-96bd-463e521b0736,model.options.HGU.spur.110.json,30,15,400,1000,9
26d28d82-7336-4cc7-ac37-b1d470c34176,model.options.HGU.spur.110.json,30,15,400,1000,12
272eff5d-8325-48e3-bf75-c5e3bdf47b86,model.options.HGU.spur.110.json,30,15,400,1200,3
ba96963b-07b8-4674-a449-bb3d5061c37c,model.options.HGU.spur.110.json,30,15,400,1200,6
f5c39d8f-63e8-4f32-9948-1a3cd5102e8d,model.options.HGU.spur.110.json,30,15,400,1200,9
7912015a-48ee-4a54-9fe7-11ab3372c50c,model.options.HGU.spur.110.json,30,15,400,1200,12
fa17e55b-8d2d-4dc3-a797-40bdde00bdca,model.options.HGU.spur.110.json,30,15,650,400,3
83efad34-faaf-486b-aeeb-c4c68a28a842,model.options.HGU.spur.110.json,30,15,650,400,6
0b87f459-0fc5-431c-9ac9-f13b916cc6f1,model.options.HGU.spur.110.json,30,15,650,400,9
22e20d2f-df56-452f-96f3-8e85560f98be,model.options.HGU.spur.110.json,30,15,650,400,12
4755e59e-ede6-4bf5-aa5b-6ed909ddf398,model.options.HGU.spur.110.json,30,15,650,600,3
2a3940f0-9077-4242-8b88-7bbcc8017836,model.options.HGU.spur.110.json,30,15,650,600,6
56c159a1-795e-4aa1-83e7-17eb3c74fc72,model.options.HGU.spur.110.json,30,15,650,600,9
f38222a9-a41c-4b9f-80e3-9c98cb63382d,model.options.HGU.spur.110.json,30,15,650,600,12
21e5b609-377b-435e-a873-c0aac2381800,model.options.HGU.spur.110.json,30,15,650,1000,3
f06de8b7-3484-4bd8-9c42-ba070761366e,model.options.HGU.spur.110.json,30,15,650,1000,6
d97a7201-eb7d-4e4f-99da-57e675d40a96,model.options.HGU.spur.110.json,30,15,650,1000,9
3790b3ac-1457-4f03-b095-1348a2696538,model.options.HGU.spur.110.json,30,15,650,1000,12
ea076502-8abe-45bb-927f-2b8084e2122a,model.options.HGU.spur.110.json,30,15,650,1200,3
9381496f-3484-46f2-9d76-25a7bb83b1d7,model.options.HGU.spur.110.json,30,15,650,1200,6
0aab6f00-48c8-40fd-9a0c-bf500501b037,model.options.HGU.spur.110.json,30,15,650,1200,9
597496cc-5f02-44b4-9763-fe19e982bbec,model.options.HGU.spur.110.json,30,15,650,1200,12
250af85d-bbac-452a-8cf9-a3d2cccdcc1a,model.options.HGU.spur.110.json,30,15,900,400,3
5ea1b64c-2d5c-4dd3-9636-cca3d12547df,model.options.HGU.spur.110.json,30,15,900,400,6
637af466-dafd-4bca-b37d-9586330fe062,model.options.HGU.spur.110.json,30,15,900,400,9
2a41c144-ad06-4269-a6db-5ab0a5d5a5fd,model.options.HGU.spur.110.json,30,15,900,400,12
f348bd69-51c8-4a5e-9c4c-ab28bb6d403e,model.options.HGU.spur.110.json,30,15,900,600,3
dd1a5945-1b56-4b24-a9a1-cbdffee7999e,model.options.HGU.spur.110.json,30,15,900,600,6
17ec3098-67ed-4d43-9c3b-fa4569e20ed6,model.options.HGU.spur.110.json,30,15,900,600,9
d0cc2116-0641-49fb-a61b-81ec5e63a641,model.options.HGU.spur.110.json,30,15,900,600,12
cfd95a18-0033-46d2-a610-0a562ae5984c,model.options.HGU.spur.110.json,30,15,900,1000,3
efcbec6f-e4e8-403b-a076-42884d4c9fa8,model.options.HGU.spur.110.json,30,15,900,1000,6
479c4c43-9730-46d7-9e03-0db090bb56c7,model.options.HGU.spur.110.json,30,15,900,1000,9
9cbb4ec4-9659-4c55-9327-7d2abae1a6f8,model.options.HGU.spur.110.json,30,15,900,1000,12
80ad6675-d110-46bd-a3d1-dd2ad9bbbc99,model.options.HGU.spur.110.json,30,15,900,1200,3
e990a8c1-1134-42e5-96c6-ec61e4be4ce1,model.options.HGU.spur.110.json,30,15,900,1200,6
68cfdfff-df0c-4473-8226-94fa58e414be,model.options.HGU.spur.110.json,30,15,900,1200,9
a1a53abb-2208-420d-b5ed-9b1fb0eb2483,model.options.HGU.spur.110.json,30,15,900,1200,12
3944d914-d81d-4abe-971a-0a6fa909c770,model.options.HGU.spur.110.json,30,15,1200,400,3
983fc4c0-bca8-418c-84e2-7661e642818c,model.options.HGU.spur.110.json,30,15,1200,400,6
84370744-2b12-4a16-994e-716ce19296db,model.options.HGU.spur.110.json,30,15,1200,400,9
02869265-5d5c-457f-9acc-c4fe5ae4d6d5,model.options.HGU.spur.110.json,30,15,1200,400,12
316ea9f7-932b-4a66-973b-06846338627a,model.options.HGU.spur.110.json,30,15,1200,600,3
4d54f13b-d66a-41dc-9cdc-a9d43539ad39,model.options.HGU.spur.110.json,30,15,1200,600,6
df016081-1f2b-4872-8909-0e4627d9dad5,model.options.HGU.spur.110.json,30,15,1200,600,9
36b54762-47ea-4664-8ec4-8e7c48eb4564,model.options.HGU.spur.110.json,30,15,1200,600,12
b10a2485-1e6e-46b4-a919-cdb451f71bc4,model.options.HGU.spur.110.json,30,15,1200,1000,3
1174903c-c4fa-4976-bbf0-d48ee5c45b83,model.options.HGU.spur.110.json,30,15,1200,1000,6
c57b368e-9722-4b22-83dd-10895233d6ce,model.options.HGU.spur.110.json,30,15,1200,1000,9
98bdb023-982e-4571-ab55-9fa2a24bf7ad,model.options.HGU.spur.110.json,30,15,1200,1000,12
50625f1e-727a-4843-a5f7-1688cbc5853f,model.options.HGU.spur.110.json,30,15,1200,1200,3
e33da09b-e18c-4175-bac0-95b62c5297f0,model.options.HGU.spur.110.json,30,15,1200,1200,6
f9c9b60e-bb2b-44cc-bf2e-405b2db084cd,model.options.HGU.spur.110.json,30,15,1200,1200,9
70e4780f-9647-47a4-82e0-9f3a92b9c1bf,model.options.HGU.spur.110.json,30,15,1200,1200,12
bf18d996-1737-47ea-829b-ce2fb574dd28,model.options.HGU.spur.110.json,30,20,400,400,3
a73d6a91-1484-4f35-8254-25db71205185,model.options.HGU.spur.110.json,30,20,400,400,6
1492ae6e-31e9-4c84-8498-ed23f0242572,model.options.HGU.spur.110.json,30,20,400,400,9
c67953e4-87f2-49b5-ae9d-c0742c6bf67f,model.options.HGU.spur.110.json,30,20,400,400,12
0fdd4ccb-7be3-43b1-b14e-63772cf64d81,model.options.HGU.spur.110.json,30,20,400,600,3
08225c4f-b853-4088-bb74-461f43b5e53b,model.options.HGU.spur.110.json,30,20,400,600,6
614b7310-2800-4b1a-bd3e-16801a6aba48,model.options.HGU.spur.110.json,30,20,400,600,9
f4addc5c-3aac-4eeb-821b-fcf5abf92e25,model.options.HGU.spur.110.json,30,20,400,600,12
4a08005f-3cc1-40c2-835b-4a71a34ca2e7,model.options.HGU.spur.110.json,30,20,400,1000,3
562ed6a4-50d1-4f2b-a811-8d95b8849bf2,model.options.HGU.spur.110.json,30,20,400,1000,6
667b2c81-9e4f-450a-93db-136581f79f6f,model.options.HGU.spur.110.json,30,20,400,1000,9
177cf1b1-f788-4ee0-adf9-6813934d3d17,model.options.HGU.spur.110.json,30,20,400,1000,12
9e3adc51-29cd-4d30-a74e-93a7b53da86d,model.options.HGU.spur.110.json,30,20,400,1200,3
3b8f69f4-ecc4-4435-9f85-29724b78fc44,model.options.HGU.spur.110.json,30,20,400,1200,6
2aa915cd-db36-406e-9ff9-98a542a6892e,model.options.HGU.spur.110.json,30,20,400,1200,9
ab7cffd8-f679-4ef0-991f-99c82f87b95c,model.options.HGU.spur.110.json,30,20,400,1200,12
c8426515-c8bf-4252-954f-a480d3323e0d,model.options.HGU.spur.110.json,30,20,650,400,3
4889a587-a105-4fd9-92c4-35f9564992bd,model.options.HGU.spur.110.json,30,20,650,400,6
81b8d356-370c-4509-aeeb-c391e874868b,model.options.HGU.spur.110.json,30,20,650,400,9
43a12912-dbf1-4e1a-928a-ecd55709a91d,model.options.HGU.spur.110.json,30,20,650,400,12
16cf82c6-5bfa-4cf9-bfa6-5fb698f3ab3d,model.options.HGU.spur.110.json,30,20,650,600,3
758d85fa-73e0-4e0e-bfb4-05ef066b97ff,model.options.HGU.spur.110.json,30,20,650,600,6
f5d1f940-d6a3-4c67-8a03-b509b54f7921,model.options.HGU.spur.110.json,30,20,650,600,9
8fd5da8f-de71-4698-a79e-98bafa1348a8,model.options.HGU.spur.110.json,30,20,650,600,12
5dc0a2b7-3cc0-4def-bd12-0b107f808987,model.options.HGU.spur.110.json,30,20,650,1000,3
a8d79668-558f-42e2-8923-948ce6db48c3,model.options.HGU.spur.110.json,30,20,650,1000,6
d63ddcdc-c362-491e-8c7f-a3f53377912f,model.options.HGU.spur.110.json,30,20,650,1000,9
da3c927a-f379-4344-9c1f-2f297fd4ef0b,model.options.HGU.spur.110.json,30,20,650,1000,12
6c858bd2-4738-4063-a005-190c8e7da9e1,model.options.HGU.spur.110.json,30,20,650,1200,3
54b3949b-b93d-435f-84fe-61f7cfa6deb0,model.options.HGU.spur.110.json,30,20,650,1200,6
afc6619d-65e2-4c7e-9aff-fb39e261e307,model.options.HGU.spur.110.json,30,20,650,1200,9
91d01887-d105-48aa-9271-5217786cc400,model.options.HGU.spur.110.json,30,20,650,1200,12
68d21101-27c2-4f28-9155-04492759034e,model.options.HGU.spur.110.json,30,20,900,400,3
2fc5e854-8c51-4873-a7b6-da844421a58f,model.options.HGU.spur.110.json,30,20,900,400,6
56ec5ac4-628b-4480-a0fb-61b6f5465ebd,model.options.HGU.spur.110.json,30,20,900,400,9
a3dbb751-f4dd-468e-bb1d-688c11b334ce,model.options.HGU.spur.110.json,30,20,900,400,12
8712b8db-995d-44fc-9822-abe0f4568479,model.options.HGU.spur.110.json,30,20,900,600,3
450d1715-9393-43df-a1a1-63da2b9a69d6,model.options.HGU.spur.110.json,30,20,900,600,6
1f36f8b7-4d1b-4fd4-9163-e713184e122d,model.options.HGU.spur.110.json,30,20,900,600,9
dc2a8f10-3f2e-4bc3-b704-aacd29a89bbd,model.options.HGU.spur.110.json,30,20,900,600,12
d91f8749-18c5-4021-ad0e-60208a9bb0fc,model.options.HGU.spur.110.json,30,20,900,1000,3
d91db57f-2811-4a09-b4f5-b145b9409749,model.options.HGU.spur.110.json,30,20,900,1000,6
ab0b0e8c-78d3-4a12-816d-707401da44fa,model.options.HGU.spur.110.json,30,20,900,1000,9
9d5194e6-6a6a-4cf6-a2be-a679e7795dae,model.options.HGU.spur.110.json,30,20,900,1000,12
4f3447fe-c355-48fe-a181-df94847648f7,model.options.HGU.spur.110.json,30,20,900,1200,3
b431ed2a-3e73-424e-a3fa-1943f2a4227b,model.options.HGU.spur.110.json,30,20,900,1200,6
a44f90fe-a9bb-4417-8226-12272a6e9c09,model.options.HGU.spur.110.json,30,20,900,1200,9
08eb1b48-77d2-4574-9da5-b697bc571bf9,model.options.HGU.spur.110.json,30,20,900,1200,12
5f90fc93-6a71-466d-b7d2-f17f040d955b,model.options.HGU.spur.110.json,30,20,1200,400,3
7ee8997e-b68b-4dd7-b59d-b6748000b309,model.options.HGU.spur.110.json,30,20,1200,400,6
39226abd-7b14-4075-999a-15b694ae23e1,model.options.HGU.spur.110.json,30,20,1200,400,9
9edc8b69-53ee-4253-b3b8-295ed528123b,model.options.HGU.spur.110.json,30,20,1200,400,12
30d1dfed-6741-445a-b850-9a9eb4cfa5e2,model.options.HGU.spur.110.json,30,20,1200,600,3
72e5a4df-d5c4-44d8-8409-e1a93971e67e,model.options.HGU.spur.110.json,30,20,1200,600,6
91328096-0661-4824-9e87-bbe790c970fa,model.options.HGU.spur.110.json,30,20,1200,600,9
3d7fe911-64d0-44b1-bfd8-e516a2108cfa,model.options.HGU.spur.110.json,30,20,1200,600,12
57df86a1-cf41-4300-87d6-cc0e55417983,model.options.HGU.spur.110.json,30,20,1200,1000,3
b7529abc-a1c0-4ea2-a5c8-04632e1dbf58,model.options.HGU.spur.110.json,30,20,1200,1000,6
6d6be6ad-8fe0-4f43-9e03-351359b0a05b,model.options.HGU.spur.110.json,30,20,1200,1000,9
aaddf655-d57c-4fcd-a975-9432e81272b6,model.options.HGU.spur.110.json,30,20,1200,1000,12
5f5a53ff-1876-408e-b855-ab44970b759b,model.options.HGU.spur.110.json,30,20,1200,1200,3
f5210d8b-6085-431c-884d-03ba08df8142,model.options.HGU.spur.110.json,30,20,1200,1200,6
f0999d7f-c108-4e50-a2d3-d3c9fc6387a1,model.options.HGU.spur.110.json,30,20,1200,1200,9
3c434082-162b-415f-a49b-53cbd9700e12,model.options.HGU.spur.110.json,30,20,1200,1200,12
584a9f5e-6923-440d-9bb0-473d91d7fbff,model.options.HGU.spur.json,25,15,400,400,3
eba34e21-265c-4953-bc53-49f7f259def9,model.options.HGU.spur.json,25,15,400,400,6
7de1352f-ad3a-41aa-9da6-a96fcf170f04,model.options.HGU.spur.json,25,15,400,400,9
b15ef73a-73ca-40ae-a4ec-a0eebaf569c9,model.options.HGU.spur.json,25,15,400,400,12
ad917dc4-e13f-445f-ba78-b98a1f76b27e,model.options.HGU.spur.json,25,15,400,600,3
21fe5fbc-7549-46e2-8529-40cb50cf9c30,model.options.HGU.spur.json,25,15,400,600,6
1f36db03-a39c-476c-b4c9-0bff416ff7be,model.options.HGU.spur.json,25,15,400,600,9
ab2bf8aa-e823-450b-b43e-e1e3c63574f2,model.options.HGU.spur.json,25,15,400,600,12
c2f6c2fb-86a5-445d-81d0-1e7055e98729,model.options.HGU.spur.json,25,15,400,1000,3
f073a568-4328-4c90-8e73-9ab6a54bb8de,model.options.HGU.spur.json,25,15,400,1000,6
79456368-4e9e-4587-91b2-ee124ec20447,model.options.HGU.spur.json,25,15,400,1000,9
5f46b9f9-e602-4099-8b9f-d5ee72c181ef,model.options.HGU.spur.json,25,15,400,1000,12
74f3f8f4-e9c8-4a99-a9d5-868fcd717790,model.options.HGU.spur.json,25,15,400,1200,3
9045f608-f48b-4cc6-9e7e-15c0b4810c9c,model.options.HGU.spur.json,25,15,400,1200,6
0a32ff04-1c34-4276-81a1-5d5c4e5953e4,model.options.HGU.spur.json,25,15,400,1200,9
e8cc314a-3776-499f-a8cf-0d0e68052f2e,model.options.HGU.spur.json,25,15,400,1200,12
d90ac6ac-2843-48c3-8628-97b5ac06c484,model.options.HGU.spur.json,25,15,650,400,3
13f8f38f-5b03-4a67-963d-4f7f9cd12f56,model.options.HGU.spur.json,25,15,650,400,6
21a75fb1-3725-4354-ae31-19052e3e1c0a,model.options.HGU.spur.json,25,15,650,400,9
741ba9b4-3f30-4161-bde3-56a4b5bc3d13,model.options.HGU.spur.json,25,15,650,400,12
311a366d-0280-43ef-ac73-622b68abe29c,model.options.HGU.spur.json,25,15,650,600,3
1b01820d-c177-4dbf-a2eb-5056f300abef,model.options.HGU.spur.json,25,15,650,600,6
dd70fde0-fbf6-4039-871a-a5036bede4bc,model.options.HGU.spur.json,25,15,650,600,9
0e3b41a9-9cc5-4260-b0ed-85ffab7c6eab,model.options.HGU.spur.json,25,15,650,600,12
293d5116-9e27-4408-bb8e-c902f63ada1a,model.options.HGU.spur.json,25,15,650,1000,3
db43268a-c24e-4a63-9434-33cb6ffcf755,model.options.HGU.spur.json,25,15,650,1000,6
e9d9a8bd-4e2c-41bd-b218-6fbd70f0763d,model.options.HGU.spur.json,25,15,650,1000,9
36589477-07f4-47b1-a5de-7bd6904a3ef9,model.options.HGU.spur.json,25,15,650,1000,12
f05c4d5a-bb19-4552-8027-3753f28437f2,model.options.HGU.spur.json,25,15,650,1200,3
04b068f7-ff65-40b5-9a93-261e4d2ad3ee,model.options.HGU.spur.json,25,15,650,1200,6
56516b0c-96d0-4acd-adc4-7d574b22af66,model.options.HGU.spur.json,25,15,650,1200,9
538ac339-b697-4668-9284-dd67cb7c9263,model.options.HGU.spur.json,25,15,650,1200,12
2143662f-990c-4b37-83fc-a834d77da820,model.options.HGU.spur.json,25,15,900,400,3
2e92e5ad-8b9f-4643-985e-1beea1bf03b2,model.options.HGU.spur.json,25,15,900,400,6
6ace9b92-6601-4feb-a3b3-4aa82992f420,model.options.HGU.spur.json,25,15,900,400,9
dcccd3d6-ded1-4c95-99e7-959eaa817986,model.options.HGU.spur.json,25,15,900,400,12
e05c6179-4c19-4bbc-8845-a0a77a8ef3c1,model.options.HGU.spur.json,25,15,900,600,3
3ed448cf-6f02-477a-bc72-2f6c8cd34129,model.options.HGU.spur.json,25,15,900,600,6
4a66fe2a-65c2-4d64-acf6-15927d1d005d,model.options.HGU.spur.json,25,15,900,600,9
059a2f2a-0a51-4b08-bcd5-ab7687319ae5,model.options.HGU.spur.json,25,15,900,600,12
143f57a5-5867-4933-8bbf-871a47e9a795,model.options.HGU.spur.json,25,15,900,1000,3
093743b0-c462-411a-a92f-3ef76b44e54a,model.options.HGU.spur.json,25,15,900,1000,6
db06b4ff-32e2-48c2-bc74-76fe00f05094,model.options.HGU.spur.json,25,15,900,1000,9
adbba663-bff6-43bf-8f18-49f349fab555,model.options.HGU.spur.json,25,15,900,1000,12
99f467cf-4fc6-43db-bdc6-1032daae602b,model.options.HGU.spur.json,25,15,900,1200,3
68291376-2afd-400e-815c-b08b6d14703c,model.options.HGU.spur.json,25,15,900,1200,6
6b7336e4-a9c4-4521-8f13-d576412cae8d,model.options.HGU.spur.json,25,15,900,1200,9
fa30aad4-818e-40db-a90e-c7e8c61ef075,model.options.HGU.spur.json,25,15,900,1200,12
c2785c5b-d3e1-4fbd-b453-07da1fd553e5,model.options.HGU.spur.json,25,15,1200,400,3
44862ee4-5670-4542-8372-17a22ed6764b,model.options.HGU.spur.json,25,15,1200,400,6
d23df16d-ccdc-4848-8157-d5b70c9d3b51,model.options.HGU.spur.json,25,15,1200,400,9
268a4975-04cf-4432-8dd1-a87e99f689a5,model.options.HGU.spur.json,25,15,1200,400,12
f337ac32-89b7-440a-9c68-13fdea6e8426,model.options.HGU.spur.json,25,15,1200,600,3
7aadb217-284d-4cd7-9581-6e08d99b7424,model.options.HGU.spur.json,25,15,1200,600,6
9b5540ff-8fa8-4a11-8551-987bc660d521,model.options.HGU.spur.json,25,15,1200,600,9
510f4794-ecaf-435a-8ad2-1f6029a26e54,model.options.HGU.spur.json,25,15,1200,600,12
a8145093-8e09-4e93-935e-666a414c9dc9,model.options.HGU.spur.json,25,15,1200,1000,3
cea37354-5ae3-4696-8585-289351f16cf5,model.options.HGU.spur.json,25,15,1200,1000,6
acd9893a-50b7-4ca5-a9a1-72849125797b,model.options.HGU.spur.json,25,15,1200,1000,9
8fd39344-241b-46c5-a4e2-24cbdc96424c,model.options.HGU.spur.json,25,15,1200,1000,12
d48e8c6a-71eb-48cf-a9b6-c38acf61a91b,model.options.HGU.spur.json,25,15,1200,1200,3
cf9a7bb6-e9dc-41ca-91c0-60bc574a7411,model.options.HGU.spur.json,25,15,1200,1200,6
9ec75a4a-8523-4513-9961-950372a54bec,model.options.HGU.spur.json,25,15,1200,1200,9
52d455f6-9b47-45b0-986a-8fd9658f7165,model.options.HGU.spur.json,25,15,1200,1200,12
f2ed6119-3543-4c82-87bb-b47797967b8d,model.options.HGU.spur.json,25,20,400,400,3
a5fd9a16-a059-457c-a3ec-d1edf8b4e256,model.options.HGU.spur.json,25,20,400,400,6
1ea68095-1319-4330-981e-94d8a5b0c6a5,model.options.HGU.spur.json,25,20,400,400,9
836765d6-a940-4884-ba7f-58dc353e8c6c,model.options.HGU.spur.json,25,20,400,400,12
91650e33-b58a-4c0c-b64f-289442dababc,model.options.HGU.spur.json,25,20,400,600,3
9a813de6-4442-441c-a1de-e7dbe142738d,model.options.HGU.spur.json,25,20,400,600,6
16f1f2be-de77-43af-8b5b-43e102868412,model.options.HGU.spur.json,25,20,400,600,9
bb2453e4-559e-434f-88ea-de00f83a3553,model.options.HGU.spur.json,25,20,400,600,12
7add2a1b-718b-48a0-835f-f799362cf2eb,model.options.HGU.spur.json,25,20,400,1000,3
763c1e40-0155-4e4f-991d-a2463500cb28,model.options.HGU.spur.json,25,20,400,1000,6
6bc758f5-54e0-4042-ac4b-42824ca505f3,model.options.HGU.spur.json,25,20,400,1000,9
0a2fbeb3-14c8-4188-8278-912af5ce83b0,model.options.HGU.spur.json,25,20,400,1000,12
c9c367d7-c337-422d-a35d-cebfc482071b,model.options.HGU.spur.json,25,20,400,1200,3
921225db-968b-4353-acf4-65be0a0c38a5,model.options.HGU.spur.json,25,20,400,1200,6
97271e33-6934-4b3a-b083-812b198453cd,model.options.HGU.spur.json,25,20,400,1200,9
f2bbe09d-1b0b-4d68-a041-4d6d177403b0,model.options.HGU.spur.json,25,20,400,1200,12
2230e4ec-4665-4756-bbec-c84f43a25ec4,model.options.HGU.spur.json,25,20,650,400,3
e7d6fe4d-f592-4dcf-b36b-3e23ca4ade21,model.options.HGU.spur.json,25,20,650,400,6
91afade7-9c63-4078-bb68-85da603f244f,model.options.HGU.spur.json,25,20,650,400,9
7512f9c2-70d3-492b-a27c-d05a8260200d,model.options.HGU.spur.json,25,20,650,400,12
28917cd9-7b6c-4828-b0f0-144f247800b6,model.options.HGU.spur.json,25,20,650,600,3
29ebda1f-ed10-4bf8-a7c0-b731a2f398cd,model.options.HGU.spur.json,25,20,650,600,6
0386e2f3-811e-4eda-ac68-4369feddfb73,model.options.HGU.spur.json,25,20,650,600,9
83183cb1-31d2-48cd-8d15-42c298b69f33,model.options.HGU.spur.json,25,20,650,600,12
80eb073c-a7a8-457b-8036-a8e9b693e979,model.options.HGU.spur.json,25,20,650,1000,3
00e434a3-81f0-4b02-9f29-fe20d2880bdf,model.options.HGU.spur.json,25,20,650,1000,6
36117dba-3b66-4feb-b90d-a99ff33a8748,model.options.HGU.spur.json,25,20,650,1000,9
ed308ac6-fcdf-41a8-81f3-ee18415274bf,model.options.HGU.spur.json,25,20,650,1000,12
4cf3145c-befb-4d2a-91b9-53fa7841969c,model.options.HGU.spur.json,25,20,650,1200,3
903a7970-2e57-439b-936c-fd1478b1d1d3,model.options.HGU.spur.json,25,20,650,1200,6
1dea8e4d-1e13-45bc-85b4-f9e7edd5d654,model.options.HGU.spur.json,25,20,650,1200,9
dbde8cd0-94c2-4294-a1bd-cf237a99201c,model.options.HGU.spur.json,25,20,650,1200,12
697d0352-396e-4aaf-8cc8-1cd99a97b56b,model.options.HGU.spur.json,25,20,900,400,3
a570cc19-bef4-4633-b157-8e0b9f6035d5,model.options.HGU.spur.json,25,20,900,400,6
9add6ed7-29cc-47b0-ada4-bdb955c447fa,model.options.HGU.spur.json,25,20,900,400,9
e74eb2cf-e3f2-43a8-a31a-308cef073b3e,model.options.HGU.spur.json,25,20,900,400,12
286d0b62-6fd9-42e8-a5ca-a8c3740ae1b3,model.options.HGU.spur.json,25,20,900,600,3
ca7bb577-f0ea-40da-9cf9-0d0bc2350933,model.options.HGU.spur.json,25,20,900,600,6
128749fe-d8b7-4557-85f0-06795523afcd,model.options.HGU.spur.json,25,20,900,600,9
85ac9b04-f905-44da-af81-a1b8d3d67c35,model.options.HGU.spur.json,25,20,900,600,12
14e1550f-578e-44c6-b4bd-e320d4d15db8,model.options.HGU.spur.json,25,20,900,1000,3
f6ea2ca0-1c22-4ad0-9ae1-eb5dadca9a17,model.options.HGU.spur.json,25,20,900,1000,6
8d402452-d9a6-42f1-ac51-9b38797748de,model.options.HGU.spur.json,25,20,900,1000,9
c5af5c29-9887-4338-b234-1d2dd5348170,model.options.HGU.spur.json,25,20,900,1000,12
e5ed437c-8712-4ec0-b2fc-561d97d7f477,model.options.HGU.spur.json,25,20,900,1200,3
d452e6c9-3ac5-4e96-ae8e-ed3be57d74ae,model.options.HGU.spur.json,25,20,900,1200,6
b23d94c9-3cad-4f62-ad28-75633118e0a4,model.options.HGU.spur.json,25,20,900,1200,9
e4f33015-d695-47bf-a282-19c55ef6089b,model.options.HGU.spur.json,25,20,900,1200,12
87b2139d-3312-4453-aff5-4b37e08d8cee,model.options.HGU.spur.json,25,20,1200,400,3
d1c19185-bbb7-4bf2-b4c3-631c181b7d20,model.options.HGU.spur.json,25,20,1200,400,6
425218f0-ac52-49f1-8a52-e7f9e11be5d2,model.options.HGU.spur.json,25,20,1200,400,9
ad9631a8-b8c2-4e25-ad2a-1677e5dd3950,model.options.HGU.spur.json,25,20,1200,400,12
348f1a05-6a5a-40e8-853e-64b9abf7c985,model.options.HGU.spur.json,25,20,1200,600,3
5f10e6b0-b0de-46f0-a9b4-152c21cf36a1,model.options.HGU.spur.json,25,20,1200,600,6
82064742-a9df-4660-b96f-8b5f83ce963d,model.options.HGU.spur.json,25,20,1200,600,9
19098ec0-7b2a-4d0c-b5e1-9716e7177a87,model.options.HGU.spur.json,25,20,1200,600,12
7b466df5-4b45-4ef6-8749-80c87d485626,model.options.HGU.spur.json,25,20,1200,1000,3
b6852e60-00cb-430f-bcf1-bd41f61142a7,model.options.HGU.spur.json,25,20,1200,1000,6
29780e34-7072-4289-9a71-0cdb1b7bf79b,model.options.HGU.spur.json,25,20,1200,1000,9
40313de7-5499-42e5-a056-10b277bcc3e1,model.options.HGU.spur.json,25,20,1200,1000,12
d9b236b4-eb19-4bed-9af8-a75bbf694e87,model.options.HGU.spur.json,25,20,1200,1200,3
4481ea3c-bfcf-4c38-a06e-e4f9dc706227,model.options.HGU.spur.json,25,20,1200,1200,6
8c6f1fcb-d0f7-4a39-a089-8a3b06d71f5d,model.options.HGU.spur.json,25,20,1200,1200,9
0721d805-cee0-4fc9-b2a0-043dc704dfc1,model.options.HGU.spur.json,25,20,1200,1200,12
494bb558-dbd7-443d-aad9-3d58f311f172,model.options.HGU.spur.json,30,15,400,400,3
45504450-df67-4daa-86bc-c4877f437ff2,model.options.HGU.spur.json,30,15,400,400,6
7dbaa71d-3bad-40a2-95ba-797da8b12430,model.options.HGU.spur.json,30,15,400,400,9
ff056fd5-c8d2-4c6c-8fa1-129f3a24facd,model.options.HGU.spur.json,30,15,400,400,12
a9622e02-1a33-4ed6-bb27-3acdeadbed05,model.options.HGU.spur.json,30,15,400,600,3
abc11666-2dca-48d6-ad8d-e91e17b6e4a3,model.options.HGU.spur.json,30,15,400,600,6
6b018fa6-a109-4206-a338-558a488f5153,model.options.HGU.spur.json,30,15,400,600,9
32d82af3-1d08-47dc-a854-3575ad5a3993,model.options.HGU.spur.json,30,15,400,600,12
d7e345a2-130a-400e-875a-8186294600de,model.options.HGU.spur.json,30,15,400,1000,3
0bf7cfba-5fa0-4b9e-af6e-c5b00924809e,model.options.HGU.spur.json,30,15,400,1000,6
fa5ccd6f-60ea-4fe1-91b6-9bf4a1bfdb7e,model.options.HGU.spur.json,30,15,400,1000,9
11b6c221-a66a-4733-98de-07dabb5b2922,model.options.HGU.spur.json,30,15,400,1000,12
bc583213-11a9-47ab-88e3-85070fde6dbd,model.options.HGU.spur.json,30,15,400,1200,3
b102ffc8-26b6-4595-8cd3-5a8acb3fab89,model.options.HGU.spur.json,30,15,400,1200,6
5abf12c7-db28-4346-8bef-81df60d5d480,model.options.HGU.spur.json,30,15,400,1200,9
f0ce7209-37bb-45d1-b545-21d45f7969c5,model.options.HGU.spur.json,30,15,400,1200,12
e2e35a54-58a4-48c3-b77e-c6bc56cc6d54,model.options.HGU.spur.json,30,15,650,400,3
