age_d;age_h;psi_x;Cpm;T;H_a;rho
82;3;-2.52492654137103;0.20569389564183;11.3;95.6;27.7001600595436
82;4;-2.52348454138697;0.202356119784649;10.7;96;27.6840503593269
82;5;-2.525887476665;0.199929495877753;10.1;96.8;27.6679929738347
82;6;-2.49328588347645;0.19721812721084;9.5;96.9;27.6519877385591
82;7;-3.88324823162871;0.184772203887562;10.1;97.5;27.6360344894739
82;8;-4.03712634147802;0.233801038353426;13.4;91.3;27.6201330630338
82;9;-4.41535442789595;0.294730668527414;17.9;75;27.6042832961727
82;10;-4.90640361469621;0.294884111865608;20.7;62.2;27.5884850263032
82;11;-5.52667450571607;0.295380388353207;23.2;54.4;27.5727380913148
82;12;-6.05587835614051;0.297809795932155;25.8;44.7;27.5570423295731
82;13;-7.12389367647963;0.316567613500968;27.4;40.8;27.5413975799186
82;14;-7.2958911555469;0.327287475362882;27.3;46.6;27.5258036816654
82;15;-7.5601648469215;0.334596889542509;27.7;44.3;27.5102604746
82;16;-7.06791673938409;0.333567252876081;27;43.5;27.4947677989804
82;17;-6.06044000385606;0.323394479074455;25.6;48.8;27.4793254955348
82;18;-5.4928980209198;0.311871155491877;25;49;27.4639334054603
82;19;-4.82121215164502;0.301570487833251;24.2;55.9;27.4485913704217
82;20;-4.32385888165375;0.282750926431722;24.4;61.4;27.4332992325508
82;21;-4.18987752275254;0.255675522232682;22;72.9;27.4180568344447
82;22;-2.62271655930927;0.242017090605096;19.5;83.4;27.4028640191649
82;23;-2.62711243855526;0.232821250623337;18.1;85.4;27.3877206302363
82;24;-2.62271276286786;0.225170600101316;16.6;89.5;27.3726265116456
83;1;-2.62054593852501;0.218901036676188;15.6;92.5;27.3575815078405
83;2;-2.62270958726552;0.214159813196107;14.7;93.7;27.3425854637286
83;3;-2.61629695585549;0.21056839677912;14.3;93.2;27.3276382246758
83;4;-2.59965289859908;0.206448577148818;13.3;94.4;27.3127396365058
83;5;-2.59277329631684;0.203623968476612;12.9;96;27.2978895454983
83;6;-2.58758864029969;0.200910837347297;12.1;96;27.2830877983884
83;7;-3.90918769865034;0.185699780082646;11.6;97.1;27.2683342423651
83;8;-3.9884584119378;0.213455237928325;13.6;96.2;27.2536287250702
83;9;-4.11807600535337;0.262461330234862;17.2;83.8;27.2389710945974
83;10;-4.18053482275872;0.266177020664716;20.1;72.5;27.2243611994909
83;11;-4.24025004359051;0.269989989182261;21.4;68.7;27.2097988887443
83;12;-4.32178215376305;0.274015729851256;22.5;60.8;27.1952840117997
83;13;-4.51326288057386;0.282790617434961;22.3;64.8;27.1808164185463
83;14;-5.56391927655445;0.303597428918169;23.3;61;27.1663959593191
83;15;-6.94894303282127;0.327776130031003;24.6;52.1;27.1520224848984
83;16;-7.13535749464262;0.336845995560466;25.5;49.3;27.1376958465081
83;17;-6.16370716604634;0.330197738434648;24.9;52;27.1234158958147
83;18;-5.07241633880943;0.311335356252575;23.6;55.1;27.1091824849263
83;19;-4.35879924413694;0.297483487601496;23;63.8;27.0949954663914
83;20;-4.13204701085203;0.263444680693895;21.4;72.9;27.0808546931978
83;21;-4.07573607220443;0.235653163033909;20.7;76.8;27.0667600187715
83;22;-4.06326754016136;0.235171549182234;19.5;83.3;27.0527112969753
83;23;-2.74705596302622;0.22707126298497;18.1;90;27.0387083821081
83;24;-2.74919904128081;0.2204653600093;17.1;92.5;27.0247511289037
84;1;-2.75108400364831;0.21446133324952;15.9;94.6;27.0108393925292
84;2;-2.74919610374669;0.210349518103361;15.1;95.6;26.9969730285847
84;3;-2.74994824742328;0.206979464303907;15.1;97.2;26.9831518931015
84;4;-2.76604370260161;0.203731334650431;14.2;96.6;26.9693758425412
84;5;-2.77076470957562;0.20100106999527;13.6;97.1;26.9556447337949
84;6;-2.77552041694079;0.198404193493518;12.8;97.3;26.9419584241814
84;7;-3.99866827110029;0.18346131612549;13.2;97.8;26.9283167714469
84;8;-4.15579469330253;0.235428608971735;15.8;91.2;26.9147196337633
84;9;-4.43658640854807;0.295137367733623;19;80.5;26.9011668697274
84;10;-4.84319225155294;0.298076517577672;21.9;68;26.8876583383595
84;11;-5.31885907041005;0.297167191108542;23.8;60.5;26.8741938991029
84;12;-5.67856158783339;0.298468793704572;25;53.8;26.8607734118219
84;13;-6.35445880348167;0.317041012865262;25.7;56.1;26.8473967368017
84;14;-6.58098148167018;0.328848145670993;25.4;56.7;26.8340637347465
84;15;-6.88041184283236;0.337469462278635;25.5;54.8;26.8207742667787
84;16;-6.78947537381648;0.342232888666713;25.5;53.8;26.807528194438
84;17;-6.16871587817334;0.342440046174429;24.8;63.2;26.79432537968
84;18;-4.66456885609644;0.321422350719607;23.7;71.4;26.7811656848755
84;19;-4.36620257089648;0.306848805957876;23.1;76.5;26.7680489728088
84;20;-4.21280875688271;0.282791155512691;22.4;81.9;26.7549751066771
84;21;-4.12065980044537;0.246919383474921;21.2;87.7;26.7419439500895
84;22;-4.11933344074715;0.246981907893764;20.8;89.3;26.7289553670655
84;23;-2.85966132336342;0.241074201101904;20.6;89;26.7160092220342
84;24;-2.86940752676147;0.234413911732967;19.9;91.5;26.7031053798331
85;1;-2.86352821598681;0.227774955847952;19;93.2;26.6902437057071
85;2;-2.86546703113327;0.220960052528359;17.8;95.4;26.6774240653076
85;3;-2.86354334419176;0.215841868505558;16.6;96.4;26.664646324691
85;4;-2.86162918699993;0.210045666925093;15.5;96.9;26.6519103503179
85;5;-2.86353162365185;0.206206770138126;14.5;97;26.6392160090521
85;6;-2.8700976661001;0.202531482304195;13.5;97.3;26.6265631681592
85;7;-4.03127110418564;0.185623688245446;13.1;97.8;26.6139516953062
85;8;-4.16090265203619;0.230222870669103;15.2;96.8;26.6013814585595
85;9;-4.39271534415745;0.291197103468217;18.9;84.9;26.5888523263846
85;10;-5.34883260732369;0.298094640056956;22.3;55.3;26.5763641676449
85;11;-5.65194864269904;0.294196681255088;24;44.8;26.5639168516002
85;12;-5.879891867818;0.29594750211603;25.2;40.2;26.5515102479062
85;13;-6.6478219625005;0.315395944656222;26.1;40;26.5391442266132
85;14;-6.71417088571763;0.325051302912696;25.9;46.3;26.5268186581649
85;15;-6.58122582712253;0.330444054344673;25.3;52.3;26.5145334133976
85;16;-6.37226543901548;0.334966606556089;24.4;56.8;26.5022883635392
85;17;-5.5222041315481;0.321973844615827;24;56.4;26.4900833802078
85;18;-5.70221248097037;0.324812685675154;23.9;58.3;26.4779183354109
85;19;-4.89136647549271;0.308929905579881;22.6;61;26.4657931015445
85;20;-4.43726927627691;0.27869551481239;22;63.4;26.4537075513916
85;21;-4.27792523235741;0.243586695457415;20.4;71.5;26.4416615581218
85;22;-4.26352580789257;0.238862301576394;19.1;76.7;26.4296549952895
85;23;-3.11375490676136;0.232814869618928;19.1;77.6;26.4176877368336
85;24;-3.11375348660265;0.227354342513551;18.7;80.2;26.4057596570761
86;1;-3.11375208865659;0.221284665256241;17.6;85.6;26.3938706307208
86;2;-3.11527845812414;0.216251416856463;16.9;88.1;26.3820205328529
86;3;-3.11527719247649;0.212411705235593;16.5;91;26.3702092389376
86;4;-3.11680207358044;0.209972024248437;16.7;78.6;26.3584366248189
86;5;-3.12297043183442;0.207394645542689;16.4;81.9;26.3467025667191
86;6;-3.13242248491793;0.203877595664493;15.2;90.4;26.3350069412373
86;7;-4.22257286795158;0.185301062422038;14.7;85.7;26.3233496253485
86;8;-4.27964000180594;0.2023566958799;14.9;80.6;26.3117304964027
86;9;-4.29054274089616;0.217899870794258;14.8;83.3;26.3001494321239
86;10;-4.37956798556765;0.237430611025177;15.8;75.4;26.2886063106089
86;11;-4.4820729402054;0.253809682651465;16.9;66.9;26.2771010103265
86;12;-4.5009722748087;0.258833094364419;17.6;61.5;26.2656334101161
86;13;-4.83411756629955;0.276078250854852;18;56.3;26.2542033891872
86;14;-4.9337287300905;0.285478119171605;18.1;54.3;26.2428108271183
86;15;-5.02651955260053;0.291868591294368;18;53.9;26.2314556038553
86;16;-6.05403740927989;0.313763432258069;19.6;46.1;26.2201375997114
86;17;-5.89373532389494;0.319438972592638;18.9;49.5;26.2088566953654
86;18;-5.29513950587565;0.308984754193654;18.5;51.8;26.197612771861
86;19;-4.73596055872656;0.291926625449219;17.8;53.7;26.1864057106059
86;20;-4.47692730545252;0.261080191641833;16.8;58.1;26.1752353933703
86;21;-4.3363302541864;0.226115544720026;15.3;64.6;26.1641017022867
86;22;-4.32325372164356;0.21839785088645;13.4;71.3;26.1530045198481
86;23;-3.23912796296146;0.210338708786805;12.2;77.3;26.1419437289075
86;24;-3.23912718990455;0.205528522803846;12;78.5;26.130919212677
87;1;-3.2437980334012;0.201411470450763;11.4;79.5;26.1199308547264
87;2;-3.24145448548271;0.197150205264228;10.1;84.1;26.1089785389823
87;3;-3.2352748984447;0.194160990363658;9.3;85.9;26.0980621497274
87;4;-3.22994848706112;0.191387707016349;8.4;89;26.0871815715995
87;5;-3.22488260905266;0.18918270221189;8;90.6;26.0763366895901
87;6;-3.20848253666758;0.187338325921846;7.2;92.7;26.0655273890439
87;7;-4.1357760534933;0.177483253767781;7.4;93.4;26.0547535556575
87;8;-4.27789017137639;0.224717874622288;10.7;82.3;26.0440150754786
87;9;-4.44530979924752;0.279670213991532;14.3;68.8;26.033311834905
87;10;-4.7671969978069;0.287204072732914;17.1;58.7;26.0226437206836
87;11;-4.51288738896765;0.272819630677205;18.9;50.2;26.0120106199095
87;12;-4.63801805897226;0.274664633847364;18.7;51.1;26.0014124200249
87;13;-4.91664191425631;0.285947839727265;18.9;54.1;25.9908490088183
87;14;-4.79183896678317;0.286533147950161;19.3;54.2;25.9803202744235
87;15;-4.78360516938488;0.287094285067055;19.4;55.4;25.9698261053183
87;16;-4.67512050003826;0.285367385513174;19;56.3;25.9593663903242
87;17;-5.0879860572161;0.30077165795539;19.4;55.3;25.9489410186051
87;18;-4.7904311119677;0.299613802415943;18.7;60.7;25.9385498796659
87;19;-4.4839416954625;0.288070056489658;18.3;61.9;25.9281928633525
87;20;-4.31160927458461;0.25067976302065;17.2;67.7;25.9178698598501
87;21;-4.2634689602932;0.219873872001017;16.2;69.3;25.9075807596824
87;22;-4.2535199015496;0.217638363523813;15.8;72.8;25.8973254537109
87;23;-3.26197282899586;0.213261685287469;15.8;72.4;25.8871038331338
87;24;-3.2644337799608;0.209984816841977;15.6;74.3;25.8769157894849
88;1;-3.26350729078443;0.207468661246266;15.5;76;25.8667612146331
88;2;-3.26258354306143;0.204833176369314;15.2;77.8;25.8566400007808
88;3;-3.27288507452207;0.20229578523192;14.7;81;25.8465520404637
88;4;-3.27525863489943;0.2009500836629;14.8;82.4;25.8364972265494
88;5;-3.27052639065831;0.199853957232826;14.9;82.9;25.8264754522364
88;6;-3.27052548517651;0.199226762272578;15;81.5;25.8164866110537
88;7;-4.23151895318686;0.18227685660764;14.9;82.8;25.8065305968592
88;8;-4.30581971716025;0.213054131600908;15.6;80.8;25.7966073038392
88;9;-4.64653697538879;0.279203697149964;17.4;71;25.7867166265075
88;10;-4.67992168974056;0.281882778521369;19.1;60.7;25.7768584597043
88;11;-4.47061903799447;0.269706113988574;18.3;63.7;25.7670326985952
88;12;-4.51363619785361;0.274640436424276;18.6;66.2;25.7572392386705
88;13;-5.02630213900731;0.291520656008709;19.8;61.1;25.7474779757443
88;14;-5.60583643383639;0.310506904537752;20.4;55.3;25.7377488059533
88;15;-5.75255516166148;0.319698544561436;20.6;52.4;25.7280516257563
88;16;-5.81537691217388;0.32944721950836;20.2;53.9;25.7183863319329
88;17;-5.7574596974263;0.332653771507996;19.8;55.8;25.7087528215828
88;18;-5.25840423136151;0.32538168150087;19.5;58.6;25.6991509921249
88;19;-4.87832538309879;0.312267811884459;19.3;58.8;25.6895807412962
88;20;-4.42565068434012;0.276214550922765;18.7;59.7;25.6800419671513
88;21;-4.36497081767265;0.246586001893786;16.9;67.2;25.6705345680609
88;22;-3.38148625827273;0.232296061544259;14.2;79.2;25.6610584427117
88;23;-3.37764238374257;0.22150973648473;12;88.8;25.6516134901046
88;24;-3.38122701168725;0.214205588531949;11.3;93;25.6421996095545
89;1;-3.38664962881124;0.210674150106731;12.8;88.6;25.6328167006893
89;2;-3.37988494156721;0.206995969882728;12.7;89.1;25.6234646634485
89;3;-3.38664821752104;0.202454513752375;11.7;90.7;25.614143398083
89;4;-3.39590505202799;0.198315547161284;10.3;94.2;25.6048528051538
89;5;-3.38970218181491;0.195176684308735;9.7;96.1;25.5955927855312
89;6;-3.39124070054082;0.193719387694589;10.2;96.7;25.586363240394
89;7;-4.21941965389391;0.180930665042918;10.2;96.2;25.5771640712285
89;8;-4.28571466937492;0.205507280647328;12.1;94.1;25.5679951798277
89;9;-4.3155283521162;0.228339159047689;14.4;88.5;25.5588564682903
89;10;-4.36792132572731;0.253680443813522;16.5;86.9;25.5497478390202
89;11;-4.40418433991385;0.260608624622475;17.6;79.9;25.5406691947251
89;12;-4.48313191558098;0.269096060235916;18.4;73.8;25.5316204384159
89;13;-5.27426454657588;0.298609065412053;20.6;60.7;25.522601473406
89;14;-5.10047824176129;0.307685663421285;20.4;62.5;25.5136122033101
89;15;-5.36388985840789;0.324885850518871;20.7;66.9;25.5046525320436
89;16;-5.17695269508298;0.324757142396986;20.6;65.2;25.4957223638214
89;17;-5.05520935536163;0.318198403054604;20.5;62.1;25.4868216031575
89;18;-4.51164290010842;0.298498384458922;19.4;71.2;25.4779501548638
89;19;-4.45441418474901;0.287408603190807;18.9;76.9;25.4691079240494
89;20;-4.36485962066922;0.257951924973001;18.7;73.4;25.4602948161196
89;21;-4.34428799847875;0.238191861099161;18.2;72.9;25.4515107367753
89;22;-3.50788197683332;0.228505147349863;17.5;76.9;25.4427555920119
89;23;-3.50705701585282;0.221393289173418;16.9;79.7;25.4340292881185
89;24;-3.50705617765314;0.216301846689142;16.7;82.6;25.4253317316771
90;1;-3.50705535322225;0.21335279365428;16.9;83.5;25.4166628295618
90;2;-3.51113867556759;0.210347669541409;16.9;83.1;25.4080224889379
90;3;-3.50840831944915;0.207465202007487;16.1;87.1;25.3994106172611
90;4;-3.49645538137718;0.203846375953611;15.1;91;25.3908271222766
90;5;-3.49076661932949;0.201937593217397;15.3;91.4;25.3822719120183
90;6;-3.48431502548707;0.198865512461537;14.5;92;25.3737448948078
90;7;-3.48132460931695;0.198046978589743;14.7;92.3;25.3652459792541
90;8;-4.2111833640009;0.181986802766602;15.6;91.7;25.3567750742519
90;9;-4.25528270340092;0.214771961753294;16.6;90;25.3483320889817
90;10;-4.30309077816889;0.252772322026813;17.6;90.1;25.3399169329084
90;11;-4.38495545750905;0.272637031421172;20;76.6;25.3315295157803
90;12;-4.64004427393788;0.282335531526647;21.3;66.3;25.3231697476292
90;13;-5.25391801962636;0.30783195189047;22;62.1;25.3148375387683
90;14;-5.81464946030368;0.330041254050407;23.2;54.2;25.3065327997926
90;15;-5.87134619612594;0.338970279281065;23.3;52;25.2982554415772
90;16;-5.73997432127611;0.34302189156662;23;54.2;25.2900053752769
90;17;-5.59423219130626;0.34182579093446;22.6;53.8;25.2817825123254
90;18;-5.24402777964778;0.334034990937158;22.5;54.8;25.2735867644343
90;19;-4.8746602851282;0.320059016809259;22.2;54;25.2654180435922
90;20;-4.36628111490312;0.284868454449501;21;58.1;25.2572762620645
90;21;-4.30366607409108;0.246215644699292;18.9;67.2;25.2491613323917
90;22;-4.29294429637746;0.240068070323769;17.1;75.5;25.2410731673894
90;23;-3.55074357547044;0.231794759524466;16.5;80.7;25.2330116801471
90;24;-3.55074280332026;0.224484257062181;15.9;82.8;25.2249767840272
91;1;-3.55210115773575;0.217089966579667;14.5;86.6;25.2169683926648
91;2;-3.55323922740355;0.21105601633221;13.6;88.7;25.2089864199664
91;3;-3.55307558855504;0.20711321200562;13.4;88.3;25.2010307801093
91;4;-3.5521070878129;0.203228285140525;12.8;90.2;25.1931013875407
91;5;-3.55210651997735;0.199122965300282;11.9;90.9;25.1851981569772
91;6;-3.54875037281879;0.196515979480914;11.1;94.5;25.1773210034035
91;7;-4.24432221741087;0.181602005208876;11.1;94.1;25.1694698420722
91;8;-4.32890249846461;0.224516080359001;14.3;85.6;25.1616445885025
91;9;-4.48567724716062;0.285475019801204;17.2;74.8;25.1538451584798
91;10;-4.7191315144081;0.294422484169712;19.4;66.3;25.1460714680547
91;11;-4.89984360927985;0.29206599419612;21.3;58.6;25.1383234335423
91;12;-5.18997509133143;0.297368873666465;22.9;53.1;25.1306009715214
91;13;-5.71386348707163;0.318695291129957;24.2;48.5;25.1229039988337
91;14;-6.07924679304199;0.333948762078274;25.6;41.1;25.1152324325831
91;15;-5.97002408004008;0.341303282819671;25.8;48.3;25.1075861901348
91;16;-5.76560679693497;0.345172710449997;24.5;55.7;25.0999651891149
91;17;-5.49575245676734;0.343746724233992;23.4;58.9;25.092369347409
91;18;-5.15117765822303;0.336282929116616;22.5;62.3;25.084798583162
91;19;-4.69703142952912;0.320976977701119;22.1;64;25.0772528147771
91;20;-4.3967783578036;0.284003215572999;20.9;68.8;25.0697319609148
91;21;-4.36343329213044;0.256119942928271;18.6;77.3;25.0622359404929
91;22;-3.62770147566684;0.242582682600169;16.7;84.9;25.0547646726847
91;23;-3.63042213038732;0.232767071992799;15.8;88.4;25.0473180769192
91;24;-3.62905669533002;0.223908369893959;14.5;91.8;25.0398960728798
92;1;-3.63179370140291;0.218348169774884;14.7;95.2;25.0324985805035
92;2;-3.63179307233856;0.215266498432524;16;91.7;25.0251255199806
92;3;-3.62983362625585;0.212486559529578;16.7;89.6;25.0177768117534
92;4;-3.63064021636959;0.209866339274124;16.6;90.4;25.0104523765161
92;5;-3.63177454338557;0.206447077003754;15.9;92;25.0031521352134
92;6;-3.63521291961355;0.203186425964986;15.4;94.1;24.9958760090401
92;7;-4.29196163747618;0.184659195579322;14.3;94.6;24.9886239194402
92;8;-4.3744960629201;0.225177189828672;16.1;90.1;24.9813957881066
92;9;-4.55050034009266;0.291257839676588;18.9;82.6;24.9741915369796
92;10;-4.8464840662558;0.299547814881887;21;66.8;24.967011088247
92;11;-4.9719511145153;0.294732069023185;22.6;60;24.9598543643426
92;12;-5.29131555294594;0.30183577747362;24.8;52.2;24.952721287946
92;13;-5.65963032884995;0.322114273656809;25.9;55.2;24.9456117819817
92;14;-5.76743792053936;0.337868640843894;25.4;60.5;24.9385257696184
92;15;-5.76237181975262;0.34409081950108;25.1;58.7;24.9314631742681
92;16;-5.93420626201176;0.351702409029576;25.9;55.3;24.9244239195855
92;17;-5.50767189964447;0.34729653988078;25.4;59.4;24.9174079294675
92;18;-5.10309840163817;0.338432347930986;24.5;63.7;24.9104151280522
92;19;-4.54771363513508;0.309176057968333;23.4;66.5;24.903445439718
92;20;-4.4321209127662;0.273279088920511;22;72.2;24.8964987890835
92;21;-4.41452896955143;0.258584822241333;21.2;79.4;24.8895751010063
92;22;-3.73801123629445;0.248017766772989;20.4;82.2;24.8826743005822
92;23;-3.73534803061239;0.238250870053125;19.1;85.9;24.8757963131448
92;24;-3.73645269867733;0.228909187996871;17.4;90.8;24.868941064265
93;1;-3.73271576163213;0.220636330704985;16.1;93.6;24.8621084797495
93;2;-3.7320623044891;0.214177991759236;15.2;93.3;24.8552984856408
93;3;-3.74036343409981;0.208380964035635;14.4;94.2;24.8485110082164
93;4;-3.74377139837936;0.204289555122858;13.8;94.8;24.8417459739876
93;5;-3.74480341975979;0.202154243547194;14.2;95.2;24.8350033096994
93;6;-3.74618684818317;0.200834683949452;14.9;92.5;24.8282829423296
93;7;-4.37690200945814;0.184059010769701;15;93.2;24.821584799088
93;8;-4.43570654447589;0.208869915091053;17.4;83.1;24.8149088074156
93;9;-4.57046009144693;0.260302625720996;20.1;72.2;24.8082548949845
93;10;-4.5263089638786;0.25725598473253;21.2;68.5;24.8016229896963
93;11;-4.55952743766603;0.259338322573459;22;65.7;24.7950130196821
93;12;-4.57737270673897;0.26469149068887;22;67;24.7884249133018
93;13;-4.57958539882185;0.266937908238614;21.3;63.3;24.7818585991429
93;14;-4.62375120314284;0.268865260346693;21;56.8;24.7753140060203
93;15;-4.83636425942021;0.280088152371898;20.8;54;24.7687910629753
93;16;-5.05420904267;0.293678872020546;21.9;52.1;24.7622896992754
93;17;-4.99775731719496;0.293493625585674;23.4;49.7;24.755809844413
93;18;-4.60627546863429;0.287284639683999;19.7;69.6;24.749351428105
93;19;-4.5678184624754;0.278167850326809;18.7;70.8;24.7429143802923
93;20;-4.47193774250848;0.247382345340417;17.4;72.4;24.7364986311389
93;21;-4.45087244387789;0.223205254477647;16.7;73.9;24.7301041110312
93;22;-3.80725577157659;0.213418695195478;16.3;74.3;24.7237307505776
93;23;-3.80919342730885;0.207804383661127;15.3;84.6;24.7173784806075
93;24;-3.81373494776753;0.203507337194639;14.7;87.1;24.7110472321709
94;1;-3.81465457750145;0.200613585676384;14.2;88.2;24.7047369365374
94;2;-3.82120695859451;0.198994108237913;14.2;87.4;24.6984475251961
94;3;-3.82120646615854;0.197089779881987;13.8;87.7;24.6921789298543
94;4;-3.82455715460023;0.195361424708708;13.3;90.3;24.6859310824373
94;5;-3.81157782659136;0.19398297035182;12.9;92.5;24.6797039150874
94;6;-3.80334753139307;0.192409902597669;12.6;92.9;24.6734973601637
94;7;-4.33886758481105;0.178036849687947;12.1;95.2;24.6673113502408
94;8;-4.35619731434227;0.201648065575836;12.9;92.9;24.6611458181089
94;9;-4.38561998856;0.245011398253122;13.9;89.6;24.6550006967724
94;10;-4.4727479161803;0.279686647625129;17;75.6;24.6488759194499
94;11;-4.7462804393034;0.28313223164093;20.1;55;24.6427714195731
94;12;-5.00711382980086;0.291209969998544;21.5;46.7;24.6366871307864
94;13;-5.23985967628214;0.31552855972743;21.5;55.9;24.630622986946
94;14;-5.18604804538447;0.330982007815331;21.3;64.9;24.6245789221197
94;15;-5.31356698272633;0.341546086109908;21;64;24.6185548705859
94;16;-5.29091425441802;0.34461002773772;21.4;60.1;24.6125507668328
94;17;-5.16534261137617;0.344148408185895;21.2;59.7;24.6065665455584
94;18;-4.91676199646464;0.335778923905266;21;59.8;24.6006021416691
94;19;-4.7813770486982;0.320461272766596;20.8;53.5;24.5946574902798
94;20;-4.50349215167859;0.283616427625563;19.5;59.5;24.5887325267127
94;21;-4.47288838549304;0.256894685879243;18.1;65.3;24.5828271864968
94;22;-3.92975558559731;0.244127025609938;17.8;68.7;24.5769414053676
94;23;-3.93212466497125;0.235491572992614;17.4;72.6;24.5710751192661
94;24;-3.93212410944699;0.226647537263879;16.2;80.1;24.5652282643381
95;1;-3.93452853609801;0.217398087242907;14.1;87.5;24.5594007769342
95;2;-3.93861630275657;0.210184225283545;12.7;91.3;24.5535925936084
95;3;-3.9407820612438;0.204718652588086;11.9;92.9;24.5478036511179
95;4;-3.94027936029784;0.199297120292318;10.7;95.2;24.5420338864225
95;5;-3.94027906628731;0.195332774399004;9.7;95.9;24.5362832366839
95;6;-3.94027880351175;0.192342251681485;9.2;97.1;24.5305516392649
95;7;-4.4188074826522;0.179741080272454;9.3;97.7;24.5248390317291
95;8;-4.475316314444;0.220100650603845;12.2;94.8;24.5191453518403
95;9;-4.56185434930545;0.282081265615962;15.6;84;24.5134705375614
95;10;-4.6811934648435;0.293396107194532;18.7;68.7;24.5078145270544
95;11;-4.84335326168019;0.291535557063212;21;57.2;24.5021772586794
95;12;-4.98770872834294;0.298163107265152;22.5;54.1;24.4965586709943
95;13;-5.27126656458649;0.320462941269886;22.5;54.4;24.4909587027536
95;14;-5.46433255718071;0.33574158038615;22.7;52;24.4853772929088
95;15;-5.5067711433908;0.342673780454372;23.2;50.5;24.4798143806066
95;16;-5.5106866324589;0.346995337837351;23.3;48.7;24.4742699051895
95;17;-5.3772378364268;0.345328079701039;23.2;49.2;24.4687438061941
95;18;-5.14233072809672;0.337644848519123;23.1;52.7;24.4632360233514
95;19;-4.84183264534609;0.321445491902868;22.3;54.5;24.4577464965856
95;20;-4.55721359792605;0.285143743089105;21.5;61.1;24.4522751660139
95;21;-4.52921944487372;0.259785063973759;19.7;71.7;24.4468219719455
95;22;-3.99218699536812;0.244366928223778;17.6;82;24.4413868548816
95;23;-3.99218646824576;0.233217417944872;15.9;89.1;24.4359697555141
95;24;-3.99077367085618;0.223780903476235;14.8;92.5;24.4305706147257
96;1;-3.99147791161892;0.21724756719958;14.1;94.5;24.4251893735888
96;2;-3.99360957386834;0.211929540681099;13.8;95.8;24.4198259733652
96;3;-3.99360917939622;0.206109823503472;13.1;95.7;24.4144803555053
96;4;-3.99164172672098;0.20190666018494;12.4;96.1;24.4091524616478
96;5;-3.9926220101407;0.19813444584537;11.8;96.7;24.4038422336189
96;6;-3.99165289843686;0.196092503132001;11.9;97.6;24.3985496134319
96;7;-4.44169214621019;0.18154016841283;11.9;97.7;24.3932745432864
96;8;-4.49540480577961;0.221899025373356;14.2;92.8;24.3880169655679
96;9;-4.58834223967185;0.284037454387169;17.5;82.2;24.3827768228472
96;10;-4.79376523926064;0.299465014463677;21.3;66.5;24.3775540578797
96;11;-4.94744151986456;0.295667549021773;24.5;51.9;24.372348613605
96;12;-5.18909540093733;0.303730695870725;26.2;44.4;24.3671604331465
96;13;-5.55648287902315;0.327232122492392;27.1;45;24.3619894598101
96;14;-5.71994950760859;0.342162782437477;26.6;44.3;24.3568356370847
96;15;-5.54714926356527;0.344896589230239;25;52.7;24.3516989086408
96;16;-5.4027964033358;0.347484101187927;23.5;61.7;24.3465792183301
96;17;-5.29408481651228;0.343976633716597;23.2;60.3;24.3414765101852
96;18;-4.70321712676139;0.316385765491067;22;62.9;24.3363907284191
96;19;-4.70267764970285;0.306105652757362;21.6;61.8;24.3313218174242
96;20;-4.56030538367008;0.271289319297863;20.4;69.2;24.3262697217719
96;21;-4.54406990893137;0.25237556267752;19.5;76.4;24.3212343862125
96;22;-4.05539463317545;0.241976458196993;19;79.7;24.316215755674
96;23;-4.05094086028059;0.233488288905854;18.6;80.3;24.3112137752619
96;24;-4.0509403354779;0.227487708012927;18.6;81.8;24.3062283902587
97;1;-4.05141102338305;0.221349502306849;18.3;83.3;24.301259546123
97;2;-4.05742114335542;0.216649262852487;17.8;85.1;24.2963071884896
97;3;-4.04791004638315;0.212986660352186;17.7;85.6;24.2913712631681
97;4;-4.03572439446209;0.209893772276318;17.5;87.4;24.2864517161432
97;5;-4.03016376041788;0.207589895351121;17.2;90.4;24.2815484935735
97;6;-4.03016329270153;0.204809720056723;16.8;94.5;24.2766615417914
97;7;-4.03016283619545;0.203204825484952;16.7;96;24.2717908073023
97;8;-4.4628872338305;0.184416838719338;17.7;88.6;24.2669362367842
97;9;-4.48129849447255;0.203543603206876;18.4;82.9;24.2620977770872
97;10;-4.49223160158235;0.214026452568949;18.7;80.9;24.2572753752328
97;11;-4.50033927604795;0.221412643754681;19;79.7;24.2524689784134
97;12;-4.5247560452228;0.241428712031722;19;80.2;24.247678533992
97;13;-4.52164118572721;0.248218594594616;19.1;81.6;24.2429039895014
97;14;-4.50917929035553;0.248177947214224;18.3;89.1;24.2381452926438
97;15;-4.50725607169048;0.24538635496308;18.6;89;24.2334023912903
97;16;-4.51434309276528;0.243588724078028;19.2;83;24.2286752334801
97;17;-4.50191190035665;0.232169448440285;19.1;83.4;24.2239637674206
97;18;-4.51198321410207;0.238375047581862;19.2;83.6;24.2192679414862
97;19;-4.49004569891305;0.223665361828337;18.9;86.1;24.214587704218
97;20;-4.48505419431236;0.211136926045566;19.1;86.6;24.2099230043236
97;21;-4.48321576721593;0.208005192207266;19.1;87.7;24.2052737906761
97;22;-4.07549640944655;0.206228978842995;19.2;88.3;24.2006400123141
97;23;-4.07603053299818;0.205760061954257;19.4;88.3;24.1960216184405
97;24;-4.07514038364823;0.205274706132941;19.3;89.5;24.1914185584228
