time_value,value,time_col,uuid,CropLoad,crop_load_label,source_variable,aggregation,date,panel,panel_title,panel_label,y_label,fallback_note,sd_value,ymin,ymax,dayOfYear,date_value,days_after_full_bloom_doy,days_after_full_bloom_date,days_after_full_bloom,x_axis_mode,full_bloom_doy,days_in_bloom_year,full_bloom_date,simulation_day,x_value,x_label,temporal_x_basis
350,0.10214086550560984,dayOfYear,697271f9-f862-464c-9f8c-cf8d3f6f3d60,600,600 fruits,DMC_calc,daily_mean,2021-12-16,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.0017716966433443254,0.10036916886226552,0.10391256214895417,350,2021-12-16,58,58,58,DAFB,292,365,2021-10-19,25,58,Days after full bloom,date_minus_full_bloom_date
351,0.10292800202737087,dayOfYear,697271f9-f862-464c-9f8c-cf8d3f6f3d60,600,600 fruits,DMC_calc,daily_mean,2021-12-17,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.0018426668324288313,0.10108533519494205,0.1047706688597997,351,2021-12-17,59,59,59,DAFB,292,365,2021-10-19,26,59,Days after full bloom,date_minus_full_bloom_date
352,0.10609054009004422,dayOfYear,697271f9-f862-464c-9f8c-cf8d3f6f3d60,600,600 fruits,DMC_calc,daily_mean,2021-12-18,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.0019863174756399034,0.10410422261440432,0.10807685756568412,352,2021-12-18,60,60,60,DAFB,292,365,2021-10-19,27,60,Days after full bloom,date_minus_full_bloom_date
353,0.10718763881711542,dayOfYear,697271f9-f862-464c-9f8c-cf8d3f6f3d60,600,600 fruits,DMC_calc,daily_mean,2021-12-19,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.0020421658843444977,0.10514547293277092,0.10922980470145992,353,2021-12-19,61,61,61,DAFB,292,365,2021-10-19,28,61,Days after full bloom,date_minus_full_bloom_date
354,0.10862167261638273,dayOfYear,697271f9-f862-464c-9f8c-cf8d3f6f3d60,600,600 fruits,DMC_calc,daily_mean,2021-12-20,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.0021184079539319123,0.10650326466245082,0.11074008057031463,354,2021-12-20,62,62,62,DAFB,292,365,2021-10-19,29,62,Days after full bloom,date_minus_full_bloom_date
355,0.11260714482064223,dayOfYear,697271f9-f862-464c-9f8c-cf8d3f6f3d60,600,600 fruits,DMC_calc,daily_mean,2021-12-21,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.002292746030021626,0.1103143987906206,0.11489989085066385,355,2021-12-21,63,63,63,DAFB,292,365,2021-10-19,30,63,Days after full bloom,date_minus_full_bloom_date
356,0.11760186189741834,dayOfYear,697271f9-f862-464c-9f8c-cf8d3f6f3d60,600,600 fruits,DMC_calc,daily_mean,2021-12-22,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.0024909296933046912,0.11511093220411364,0.12009279159072303,356,2021-12-22,64,64,64,DAFB,292,365,2021-10-19,31,64,Days after full bloom,date_minus_full_bloom_date
357,0.11969436046671311,dayOfYear,697271f9-f862-464c-9f8c-cf8d3f6f3d60,600,600 fruits,DMC_calc,daily_mean,2021-12-23,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.002595061142594051,0.11709929932411905,0.12228942160930717,357,2021-12-23,65,65,65,DAFB,292,365,2021-10-19,32,65,Days after full bloom,date_minus_full_bloom_date
358,0.12094163825925705,dayOfYear,697271f9-f862-464c-9f8c-cf8d3f6f3d60,600,600 fruits,DMC_calc,daily_mean,2021-12-24,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.002661462367657558,0.11828017589159949,0.12360310062691461,358,2021-12-24,66,66,66,DAFB,292,365,2021-10-19,33,66,Days after full bloom,date_minus_full_bloom_date
359,0.12150484203226783,dayOfYear,697271f9-f862-464c-9f8c-cf8d3f6f3d60,600,600 fruits,DMC_calc,daily_mean,2021-12-25,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.0026925252691258226,0.11881231676314201,0.12419736730139365,359,2021-12-25,67,67,67,DAFB,292,365,2021-10-19,34,67,Days after full bloom,date_minus_full_bloom_date
360,0.12171365674200163,dayOfYear,697271f9-f862-464c-9f8c-cf8d3f6f3d60,600,600 fruits,DMC_calc,daily_mean,2021-12-26,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.002728603100030525,0.11898505364197111,0.12444225984203215,360,2021-12-26,68,68,68,DAFB,292,365,2021-10-19,35,68,Days after full bloom,date_minus_full_bloom_date
361,0.12238484141052831,dayOfYear,697271f9-f862-464c-9f8c-cf8d3f6f3d60,600,600 fruits,DMC_calc,daily_mean,2021-12-27,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.0027999033240467333,0.11958493808648157,0.12518474473457505,361,2021-12-27,69,69,69,DAFB,292,365,2021-10-19,36,69,Days after full bloom,date_minus_full_bloom_date
362,0.1232981436245935,dayOfYear,697271f9-f862-464c-9f8c-cf8d3f6f3d60,600,600 fruits,DMC_calc,daily_mean,2021-12-28,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.002886039710882659,0.12041210391371084,0.12618418333547615,362,2021-12-28,70,70,70,DAFB,292,365,2021-10-19,37,70,Days after full bloom,date_minus_full_bloom_date
363,0.12306829518743176,dayOfYear,697271f9-f862-464c-9f8c-cf8d3f6f3d60,600,600 fruits,DMC_calc,daily_mean,2021-12-29,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.002937665421536701,0.12013062976589506,0.12600596060896846,363,2021-12-29,71,71,71,DAFB,292,365,2021-10-19,38,71,Days after full bloom,date_minus_full_bloom_date
364,0.12241317727746444,dayOfYear,697271f9-f862-464c-9f8c-cf8d3f6f3d60,600,600 fruits,DMC_calc,daily_mean,2021-12-30,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.0029887954217318064,0.11942438185573263,0.12540197269919626,364,2021-12-30,72,72,72,DAFB,292,365,2021-10-19,39,72,Days after full bloom,date_minus_full_bloom_date
365,0.12247137021123243,dayOfYear,697271f9-f862-464c-9f8c-cf8d3f6f3d60,600,600 fruits,DMC_calc,daily_mean,2021-12-31,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.003078821667615552,0.11939254854361687,0.12555019187884797,365,2021-12-31,73,73,73,DAFB,292,365,2021-10-19,40,73,Days after full bloom,date_minus_full_bloom_date
326,4.7213137425,dayOfYear,9ca2bf8b-c639-48c1-a98f-bbc84bb43b73,0,0 fruits,meanFruitFW * totalFruitNumber,daily_mean,2021-11-22,G,(g) Total fruit fresh weight,(g) Total fruit fresh weight,Fresh weight (kg tree^-1),Calculated as meanFruitFW (mg fruit^-1) * totalFruitNumber / 1000000,NA,NA,NA,326,2021-11-22,34,34,34,DAFB,292,365,2021-10-19,1,34,Days after full bloom,date_minus_full_bloom_date
1,10.070542266666667,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,meanFruitFW * totalFruitNumber,daily_mean,2022-01-01,G,(g) Total fruit fresh weight,(g) Total fruit fresh weight,Fresh weight (kg tree^-1),Calculated as meanFruitFW (mg fruit^-1) * totalFruitNumber / 1000000,NA,NA,NA,1,2022-01-01,74,74,74,DAFB,292,365,2021-10-19,41,74,Days after full bloom,date_minus_full_bloom_date
2,10.389029358333334,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,meanFruitFW * totalFruitNumber,daily_mean,2022-01-02,G,(g) Total fruit fresh weight,(g) Total fruit fresh weight,Fresh weight (kg tree^-1),Calculated as meanFruitFW (mg fruit^-1) * totalFruitNumber / 1000000,NA,NA,NA,2,2022-01-02,75,75,75,DAFB,292,365,2021-10-19,42,75,Days after full bloom,date_minus_full_bloom_date
3,10.729548575,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,meanFruitFW * totalFruitNumber,daily_mean,2022-01-03,G,(g) Total fruit fresh weight,(g) Total fruit fresh weight,Fresh weight (kg tree^-1),Calculated as meanFruitFW (mg fruit^-1) * totalFruitNumber / 1000000,NA,NA,NA,3,2022-01-03,76,76,76,DAFB,292,365,2021-10-19,43,76,Days after full bloom,date_minus_full_bloom_date
4,11.065485925,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,meanFruitFW * totalFruitNumber,daily_mean,2022-01-04,G,(g) Total fruit fresh weight,(g) Total fruit fresh weight,Fresh weight (kg tree^-1),Calculated as meanFruitFW (mg fruit^-1) * totalFruitNumber / 1000000,NA,NA,NA,4,2022-01-04,77,77,77,DAFB,292,365,2021-10-19,44,77,Days after full bloom,date_minus_full_bloom_date
5,11.415522458333333,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,meanFruitFW * totalFruitNumber,daily_mean,2022-01-05,G,(g) Total fruit fresh weight,(g) Total fruit fresh weight,Fresh weight (kg tree^-1),Calculated as meanFruitFW (mg fruit^-1) * totalFruitNumber / 1000000,NA,NA,NA,5,2022-01-05,78,78,78,DAFB,292,365,2021-10-19,45,78,Days after full bloom,date_minus_full_bloom_date
6,11.773399916666666,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,meanFruitFW * totalFruitNumber,daily_mean,2022-01-06,G,(g) Total fruit fresh weight,(g) Total fruit fresh weight,Fresh weight (kg tree^-1),Calculated as meanFruitFW (mg fruit^-1) * totalFruitNumber / 1000000,NA,NA,NA,6,2022-01-06,79,79,79,DAFB,292,365,2021-10-19,46,79,Days after full bloom,date_minus_full_bloom_date
7,12.10597395,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,meanFruitFW * totalFruitNumber,daily_mean,2022-01-07,G,(g) Total fruit fresh weight,(g) Total fruit fresh weight,Fresh weight (kg tree^-1),Calculated as meanFruitFW (mg fruit^-1) * totalFruitNumber / 1000000,NA,NA,NA,7,2022-01-07,80,80,80,DAFB,292,365,2021-10-19,47,80,Days after full bloom,date_minus_full_bloom_date
8,12.411361675,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,meanFruitFW * totalFruitNumber,daily_mean,2022-01-08,G,(g) Total fruit fresh weight,(g) Total fruit fresh weight,Fresh weight (kg tree^-1),Calculated as meanFruitFW (mg fruit^-1) * totalFruitNumber / 1000000,NA,NA,NA,8,2022-01-08,81,81,81,DAFB,292,365,2021-10-19,48,81,Days after full bloom,date_minus_full_bloom_date
9,12.691606575,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,meanFruitFW * totalFruitNumber,daily_mean,2022-01-09,G,(g) Total fruit fresh weight,(g) Total fruit fresh weight,Fresh weight (kg tree^-1),Calculated as meanFruitFW (mg fruit^-1) * totalFruitNumber / 1000000,NA,NA,NA,9,2022-01-09,82,82,82,DAFB,292,365,2021-10-19,49,82,Days after full bloom,date_minus_full_bloom_date
10,12.965159608333334,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,meanFruitFW * totalFruitNumber,daily_mean,2022-01-10,G,(g) Total fruit fresh weight,(g) Total fruit fresh weight,Fresh weight (kg tree^-1),Calculated as meanFruitFW (mg fruit^-1) * totalFruitNumber / 1000000,NA,NA,NA,10,2022-01-10,83,83,83,DAFB,292,365,2021-10-19,50,83,Days after full bloom,date_minus_full_bloom_date
11,13.288988525,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,meanFruitFW * totalFruitNumber,daily_mean,2022-01-11,G,(g) Total fruit fresh weight,(g) Total fruit fresh weight,Fresh weight (kg tree^-1),Calculated as meanFruitFW (mg fruit^-1) * totalFruitNumber / 1000000,NA,NA,NA,11,2022-01-11,84,84,84,DAFB,292,365,2021-10-19,51,84,Days after full bloom,date_minus_full_bloom_date
12,13.593531475,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,meanFruitFW * totalFruitNumber,daily_mean,2022-01-12,G,(g) Total fruit fresh weight,(g) Total fruit fresh weight,Fresh weight (kg tree^-1),Calculated as meanFruitFW (mg fruit^-1) * totalFruitNumber / 1000000,NA,NA,NA,12,2022-01-12,85,85,85,DAFB,292,365,2021-10-19,52,85,Days after full bloom,date_minus_full_bloom_date
13,13.883368375,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,meanFruitFW * totalFruitNumber,daily_mean,2022-01-13,G,(g) Total fruit fresh weight,(g) Total fruit fresh weight,Fresh weight (kg tree^-1),Calculated as meanFruitFW (mg fruit^-1) * totalFruitNumber / 1000000,NA,NA,NA,13,2022-01-13,86,86,86,DAFB,292,365,2021-10-19,53,86,Days after full bloom,date_minus_full_bloom_date
14,14.215810058333334,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,meanFruitFW * totalFruitNumber,daily_mean,2022-01-14,G,(g) Total fruit fresh weight,(g) Total fruit fresh weight,Fresh weight (kg tree^-1),Calculated as meanFruitFW (mg fruit^-1) * totalFruitNumber / 1000000,NA,NA,NA,14,2022-01-14,87,87,87,DAFB,292,365,2021-10-19,54,87,Days after full bloom,date_minus_full_bloom_date
15,14.530709366666667,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,meanFruitFW * totalFruitNumber,daily_mean,2022-01-15,G,(g) Total fruit fresh weight,(g) Total fruit fresh weight,Fresh weight (kg tree^-1),Calculated as meanFruitFW (mg fruit^-1) * totalFruitNumber / 1000000,NA,NA,NA,15,2022-01-15,88,88,88,DAFB,292,365,2021-10-19,55,88,Days after full bloom,date_minus_full_bloom_date
16,14.901342633333334,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,meanFruitFW * totalFruitNumber,daily_mean,2022-01-16,G,(g) Total fruit fresh weight,(g) Total fruit fresh weight,Fresh weight (kg tree^-1),Calculated as meanFruitFW (mg fruit^-1) * totalFruitNumber / 1000000,NA,NA,NA,16,2022-01-16,89,89,89,DAFB,292,365,2021-10-19,56,89,Days after full bloom,date_minus_full_bloom_date
17,15.285568125000001,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,meanFruitFW * totalFruitNumber,daily_mean,2022-01-17,G,(g) Total fruit fresh weight,(g) Total fruit fresh weight,Fresh weight (kg tree^-1),Calculated as meanFruitFW (mg fruit^-1) * totalFruitNumber / 1000000,NA,NA,NA,17,2022-01-17,90,90,90,DAFB,292,365,2021-10-19,57,90,Days after full bloom,date_minus_full_bloom_date
18,15.591369658333333,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,meanFruitFW * totalFruitNumber,daily_mean,2022-01-18,G,(g) Total fruit fresh weight,(g) Total fruit fresh weight,Fresh weight (kg tree^-1),Calculated as meanFruitFW (mg fruit^-1) * totalFruitNumber / 1000000,NA,NA,NA,18,2022-01-18,91,91,91,DAFB,292,365,2021-10-19,58,91,Days after full bloom,date_minus_full_bloom_date
19,15.907439925,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,meanFruitFW * totalFruitNumber,daily_mean,2022-01-19,G,(g) Total fruit fresh weight,(g) Total fruit fresh weight,Fresh weight (kg tree^-1),Calculated as meanFruitFW (mg fruit^-1) * totalFruitNumber / 1000000,NA,NA,NA,19,2022-01-19,92,92,92,DAFB,292,365,2021-10-19,59,92,Days after full bloom,date_minus_full_bloom_date
20,16.253076991666667,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,meanFruitFW * totalFruitNumber,daily_mean,2022-01-20,G,(g) Total fruit fresh weight,(g) Total fruit fresh weight,Fresh weight (kg tree^-1),Calculated as meanFruitFW (mg fruit^-1) * totalFruitNumber / 1000000,NA,NA,NA,20,2022-01-20,93,93,93,DAFB,292,365,2021-10-19,60,93,Days after full bloom,date_minus_full_bloom_date
21,16.622854491666665,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,meanFruitFW * totalFruitNumber,daily_mean,2022-01-21,G,(g) Total fruit fresh weight,(g) Total fruit fresh weight,Fresh weight (kg tree^-1),Calculated as meanFruitFW (mg fruit^-1) * totalFruitNumber / 1000000,NA,NA,NA,21,2022-01-21,94,94,94,DAFB,292,365,2021-10-19,61,94,Days after full bloom,date_minus_full_bloom_date
22,16.966963916666668,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,meanFruitFW * totalFruitNumber,daily_mean,2022-01-22,G,(g) Total fruit fresh weight,(g) Total fruit fresh weight,Fresh weight (kg tree^-1),Calculated as meanFruitFW (mg fruit^-1) * totalFruitNumber / 1000000,NA,NA,NA,22,2022-01-22,95,95,95,DAFB,292,365,2021-10-19,62,95,Days after full bloom,date_minus_full_bloom_date
23,17.282685491666665,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,meanFruitFW * totalFruitNumber,daily_mean,2022-01-23,G,(g) Total fruit fresh weight,(g) Total fruit fresh weight,Fresh weight (kg tree^-1),Calculated as meanFruitFW (mg fruit^-1) * totalFruitNumber / 1000000,NA,NA,NA,23,2022-01-23,96,96,96,DAFB,292,365,2021-10-19,63,96,Days after full bloom,date_minus_full_bloom_date
24,17.660739641666666,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,meanFruitFW * totalFruitNumber,daily_mean,2022-01-24,G,(g) Total fruit fresh weight,(g) Total fruit fresh weight,Fresh weight (kg tree^-1),Calculated as meanFruitFW (mg fruit^-1) * totalFruitNumber / 1000000,NA,NA,NA,24,2022-01-24,97,97,97,DAFB,292,365,2021-10-19,64,97,Days after full bloom,date_minus_full_bloom_date
25,18.143680558333333,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,meanFruitFW * totalFruitNumber,daily_mean,2022-01-25,G,(g) Total fruit fresh weight,(g) Total fruit fresh weight,Fresh weight (kg tree^-1),Calculated as meanFruitFW (mg fruit^-1) * totalFruitNumber / 1000000,NA,NA,NA,25,2022-01-25,98,98,98,DAFB,292,365,2021-10-19,65,98,Days after full bloom,date_minus_full_bloom_date
26,18.574999358333333,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,meanFruitFW * totalFruitNumber,daily_mean,2022-01-26,G,(g) Total fruit fresh weight,(g) Total fruit fresh weight,Fresh weight (kg tree^-1),Calculated as meanFruitFW (mg fruit^-1) * totalFruitNumber / 1000000,NA,NA,NA,26,2022-01-26,99,99,99,DAFB,292,365,2021-10-19,66,99,Days after full bloom,date_minus_full_bloom_date
